DateTime,cost_opt__grid_import_kWh,cost_opt__grid_export_kWh,cost_opt__battery_charge_kWh,cost_opt__battery_discharge_kWh,cost_opt__battery_soc_kWh,emissions_opt__grid_import_kWh,emissions_opt__grid_export_kWh,emissions_opt__battery_charge_kWh,emissions_opt__battery_discharge_kWh,emissions_opt__battery_soc_kWh,cost_opt__monthly_power_tariff_rp,emissions_opt__monthly_power_tariff_rp,cost_opt__battery_fixed_cost_rp,emissions_opt__battery_fixed_cost_rp,cost_opt__runofriver_profit_rp,emissions_opt__runofriver_profit_rp,cost_opt__step_cost_rp,emissions_opt__step_cost_rp,cost_opt__step_emissions_kgco2,emissions_opt__step_emissions_kgco2
2024-06-19 15:00:00,0.0,0.0,1231.7120000000002,0.0,6010.9055736842065,0.0,1109.8370000000002,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19440.2,19440.2,-19440.2,-22191.5374194368,10.8177236,152.87685960000002
2024-06-19 15:15:00,0.0,255.28902493074338,1172.7309750692564,0.0,7125.0,0.0,1306.1449999999998,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19179.55,19179.55,-19812.42333821407,-22417.544060128,43.349677091135156,177.85924189999997
2024-06-19 15:30:00,0.0,92.35200000000009,1250.0,0.0,8312.5,0.0,1220.477,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,18920.2,18920.2,-19149.1448931328,-21945.819113132802,22.34941960000001,166.7494196
2024-06-19 15:45:00,0.0,139.7360000000001,1250.0,0.0,9500.0,0.0,1267.861,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,18920.2,18920.2,-19266.6120277504,-22063.286247750402,28.414571600000016,172.81457160000002
2024-06-19 16:00:00,0.0,1406.4840000000002,0.0,0.0,9500.0,0.0,1284.6090000000002,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19180.2,19180.2,-23394.269104435203,-23029.1105444352,190.70299560000004,175.1029956
2024-06-19 16:15:00,0.0,1358.6480000000001,0.0,0.0,9500.0,0.0,1236.7730000000001,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,18400.2,18400.2,-22470.944182374402,-22105.785622374402,184.1459476,168.5459476
2024-06-19 16:30:00,0.0,1573.6519999999998,0.0,0.0,9500.0,0.0,1451.7769999999998,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19179.55,19179.55,-23894.4833190656,-23529.3247590656,212.10013789999996,196.50013789999997
2024-06-19 16:45:00,0.0,1610.9279999999999,0.0,0.0,9500.0,0.0,1489.0529999999999,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19699.55,19699.55,-24526.1686563584,-24161.010096358397,217.1608259,201.5608259
2024-06-19 17:00:00,0.0,1647.4783333333332,0.0,188.30140350877198,9311.698596491227,0.0,1346.7169999999999,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,18919.55,18919.55,-24051.441383881,-23114.5704922226,221.40522856666666,182.90777789999999
2024-06-19 17:15:00,0.0,1647.4783333333332,0.0,133.05929824561406,9178.639298245613,0.0,1399.197,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19698.25,19698.25,-24830.141383881,-24056.7455767666,221.83854516666668,190.0585345
2024-06-19 17:30:00,0.0,1647.4783333333332,0.0,169.16035087719305,9009.47894736842,0.0,1364.9009999999998,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,18658.899999999998,18658.899999999998,-23790.791383881,-22910.563612217797,221.2601868666667,185.09028819999997
2024-06-19 17:45:00,0.0,1647.4783333333332,0.0,184.61298245614026,8824.86596491228,0.0,1350.221,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19698.25,19698.25,-24830.141383881,-23904.1854445138,221.83854516666668,183.78960650000002
2024-06-19 18:00:00,0.0,1647.4783333333332,0.0,375.202456140351,8449.66350877193,0.0,1169.1609999999998,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,18918.899999999998,18918.899999999998,-24039.828733555332,-22553.054111719597,221.40486686666668,160.1802482
2024-06-19 18:15:00,0.0,1647.4783333333332,0.0,197.85508771929833,8251.808421052632,0.0,1337.6409999999998,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19698.899999999998,19698.899999999998,-24819.828733555332,-23856.747841447595,221.83890686666666,182.17972819999997
2024-06-19 18:30:00,0.0,1478.7235449999987,0.0,136.85004736841984,8114.958373684212,0.0,1226.841,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,18918.899999999998,18918.899999999998,-23515.280867270056,-22732.343370567596,199.80425395999984,167.5632882
2024-06-19 18:45:00,0.0,1491.088,0.0,0.0,8114.958373684212,0.0,1369.213,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19698.25,19698.25,-24333.0638418368,-23954.2344655868,201.8205825,186.2205825
2024-06-19 19:00:00,0.0,1647.4783333333332,0.0,287.55192982456146,7827.406443859651,0.0,1252.4289999999999,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19178.899999999998,19178.899999999998,-24597.386385251997,-23298.085878010395,221.54954686666667,170.98323219999997
2024-06-19 19:15:00,0.0,1647.4783333333332,0.0,361.8256140350877,7465.580829824563,0.0,1181.869,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19438.899999999998,19438.899999999998,-24857.386385251997,-23326.017029754395,221.69422686666667,162.09623219999997
2024-06-19 19:30:00,0.0,1647.4783333333332,0.0,391.1140350877191,7074.466794736843,0.0,1154.045,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19178.25,19178.25,-24596.736385252,-22973.855073492,221.54918516666666,158.3897185
2024-06-19 19:45:00,0.0,1647.4783333333332,0.0,230.96666666666667,6843.500128070177,0.0,1306.185,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19438.25,19438.25,-24856.736385252,-23734.237082756,221.69386516666668,178.0083185
2024-06-19 20:00:00,0.0,1647.4783333333332,0.0,297.2950877192982,6546.205040350879,0.0,1243.173,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19177.600000000002,19177.600000000002,-24318.887941303,-23057.171721542203,221.54882346666668,169.7977408
2024-06-19 20:15:00,0.0,1647.4783333333332,0.0,260.8235087719298,6285.38153157895,0.0,1277.821,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19438.25,19438.25,-24579.537941303,-23425.9477836494,221.69386516666668,174.3777265
2024-06-19 20:30:00,0.0,1647.4783333333332,0.0,305.06771929824555,5980.313812280704,0.0,1235.789,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19178.25,19178.25,-24319.537941303,-23034.7784624046,221.54918516666666,168.8529505
2024-06-19 20:45:00,0.0,1647.4783333333332,0.0,183.93929824561383,5796.37451403509,0.0,1350.861,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19437.600000000002,19437.600000000002,-24578.887941303,-23653.2338139054,221.69350346666667,183.7264848
2024-06-19 21:00:00,0.0,1647.4783333333332,0.0,237.2529824561403,5559.1215315789495,0.0,1300.213,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,18918.25,18918.25,-24389.983543976665,-23236.618832214,221.40450516666667,176.9545425
2024-06-19 21:15:00,0.0,1647.4783333333332,0.0,241.12245614035075,5317.999075438599,0.0,1296.537,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19698.25,19698.25,-25169.983543976665,-24004.409814286,221.83854516666668,176.9180545
2024-06-19 21:30:00,0.0,1647.4783333333332,0.0,297.6529824561404,5020.346092982459,0.0,1242.8329999999999,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,18918.899999999998,18918.899999999998,-24390.633543976663,-23046.693900574,221.40486686666668,169.6102642
2024-06-19 21:45:00,0.0,1647.4783333333332,0.0,144.64245614035082,4875.703636842108,0.0,1388.193,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19698.25,19698.25,-25169.983543976665,-24308.824870654,221.83854516666668,188.6500225
2024-06-19 22:00:00,0.0,1647.4783333333332,0.0,160.30140350877184,4715.402233333336,0.0,1373.317,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,18918.25,18918.25,-24474.552560774668,-23549.913196696798,221.40450516666667,186.3118545
2024-06-19 22:15:00,0.0,1647.4783333333332,0.0,140.92456140350876,4574.477671929827,0.0,1391.725,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19438.899999999998,19438.899999999998,-24995.202560774665,-24132.646208939997,221.69422686666667,188.95780019999998
2024-06-19 22:30:00,0.0,1647.4783333333332,0.0,152.77719298245614,4421.700478947371,0.0,1380.465,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19178.25,19178.25,-24734.552560774668,-23834.020615836,221.54918516666666,187.3714785
2024-06-19 22:45:00,0.0,1647.4783333333332,0.0,280.49929824561406,4141.201180701757,0.0,1259.129,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19179.55,19179.55,-24735.852560774667,-23426.101560341598,221.54990856666666,171.84119389999998
2024-06-19 23:00:00,0.0,1647.4783333333332,0.0,173.82140350877188,3967.3797771929853,0.0,1360.473,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,19698.899999999998,19698.899999999998,-25120.51857105933,-24176.024544212396,221.83890686666666,185.1022242
2024-06-19 23:15:00,0.0,1647.4783333333332,0.0,306.7519298245615,3660.6278473684238,0.0,1234.1889999999999,1250.0,1187.5,500.0,0.0,0.0,0.0,0.0,18919.55,18919.55,-24341.16857105933,-22981.0917315132,221.40522856666666,168.5041939
2024-06-19 23:30:00,0.0,1647.4783333333332,0.0,213.2824561403509,3447.345391228073,0.0,1263.61,1250.0,1125.0,562.5,0.0,0.0,0.0,0.0,19699.55,19699.55,-25121.16857105933,-23857.912088268,221.83926856666668,172.7041219
2024-06-19 23:45:00,0.0,1647.4783333333332,0.0,202.91192982456133,3244.4334614035115,0.0,204.712,1250.0,0.0,1750.0,0.0,0.0,0.0,0.0,18918.899999999998,18918.899999999998,-24340.51857105933,-19592.578286665597,221.40486686666668,36.7307762
2024-06-20 00:00:00,0.0,1647.4783333333332,0.0,156.04035087719313,3088.393110526318,0.0,1436.7399999999998,1250.0,1250.0,1687.5,0.0,0.0,0.0,0.0,19699.55,19699.55,-26736.733272102,-25836.567094423997,221.83926856666668,194.8647619
2024-06-20 00:15:00,0.0,1647.4783333333332,0.0,264.4908771929826,2823.9022333333355,0.0,146.21199999999976,1250.0,0.0,2875.0,0.0,0.0,0.0,0.0,19179.55,19179.55,-26216.733272102,-19804.0927449712,221.54990856666666,29.387817899999966
2024-06-20 00:30:00,0.0,1647.4783333333332,33.98966666666661,0.0,2856.1924166666686,0.0,431.46799999999985,1250.0,0.0,4062.5,0.0,0.0,0.0,0.0,19439.55,19439.55,-26476.733272102,-21282.560211796797,221.69458856666668,66.04526589999998
2024-06-20 00:45:00,0.0,1647.4783333333332,101.36566666666658,0.0,2952.4898000000017,0.0,1686.344,1250.0,1250.0,4000.0,0.0,0.0,0.0,0.0,19179.55,19179.55,-26216.733272102,-26382.7474853344,221.54990856666666,226.5247139
2024-06-20 01:00:00,0.0,1647.4783333333332,294.7056666666665,0.0,3232.460183333335,0.0,1879.6839999999997,1250.0,1250.0,3937.5,0.0,0.0,0.0,0.0,19179.55,19179.55,-24762.001666377,-25548.826527498397,221.54990856666666,251.27223389999995
2024-06-20 01:15:00,0.0,1647.4783333333332,291.16966666666667,0.0,3509.0713666666684,0.0,1876.1480000000001,1250.0,1250.0,3875.0,0.0,0.0,0.0,0.0,19178.899999999998,19178.899999999998,-24761.351666377,-25536.194853024797,221.54954686666667,250.81926420000002
2024-06-20 01:30:00,0.0,1647.4783333333332,436.52566666666667,0.0,3923.7707500000015,0.0,2021.504,1250.0,1250.0,3812.5,0.0,0.0,0.0,0.0,19439.55,19439.55,-25022.001666377,-26289.3811298304,221.69458856666668,269.56987389999995
2024-06-20 01:45:00,0.0,1647.4783333333332,388.3216666666667,0.0,4292.676333333335,0.0,1973.3000000000002,1250.0,1250.0,3750.0,0.0,0.0,0.0,0.0,19178.899999999998,19178.899999999998,-24761.351666377,-25865.392714579997,221.54954686666667,263.2547202
2024-06-20 02:00:00,0.0,1647.4783333333332,473.6056666666666,0.0,4742.601716666668,0.0,2058.584,1250.0,1250.0,3687.5,0.0,0.0,0.0,0.0,19699.55,19699.55,-25123.160701859997,-26476.548511711997,221.83926856666668,274.46079389999994
2024-06-20 02:15:00,0.0,1647.4783333333332,238.3936666666666,0.0,4969.075700000001,0.0,1823.3719999999998,1250.0,1250.0,3625.0,0.0,0.0,0.0,0.0,18918.899999999998,18918.899999999998,-24342.510701859996,-24921.564613295996,221.40486686666668,243.91925619999998
2024-06-20 02:30:00,0.0,1647.4783333333332,235.9136666666666,0.0,5193.193683333335,0.0,1820.8919999999998,1250.0,1250.0,3562.5,0.0,0.0,0.0,0.0,19699.55,19699.55,-25123.160701859997,-25694.050284655998,221.83926856666668,244.0362179
2024-06-20 02:45:00,0.0,1647.4783333333332,125.8896666666667,0.0,5312.788866666668,0.0,1710.868,1250.0,1250.0,3500.0,0.0,0.0,0.0,0.0,18918.899999999998,18918.899999999998,-24342.510701859996,-24551.193795023995,221.40486686666668,229.51874420000001
2024-06-20 03:00:00,0.0,1647.4783333333332,299.1776666666665,0.0,5597.0076500000005,0.0,1884.156,1250.0,1250.0,3437.5,0.0,0.0,0.0,0.0,19699.55,19699.55,-24945.447543538998,-25699.076143719198,221.83926856666668,252.1340099
2024-06-20 03:15:00,0.0,1647.4783333333332,246.45366666666655,0.0,5831.138633333334,0.0,1831.4319999999998,1250.0,1250.0,3375.0,0.0,0.0,0.0,0.0,18919.55,18919.55,-24165.447543538998,-24751.1924778224,221.40522856666666,244.95129789999996
2024-06-20 03:30:00,0.0,1647.4783333333332,269.9576666666667,0.0,6087.598416666668,0.0,1854.9359999999997,1250.0,1250.0,3312.5,0.0,0.0,0.0,0.0,19438.899999999998,19438.899999999998,-24684.797543538996,-25345.383872315197,221.69422686666667,248.24880819999996
2024-06-20 03:45:00,0.0,1647.4783333333332,337.4856666666667,0.0,6408.2098000000005,0.0,1922.464,1250.0,1250.0,3250.0,0.0,0.0,0.0,0.0,19439.55,19439.55,-24685.447543538998,-25561.0564083648,221.69458856666668,256.8927539
2024-06-20 04:00:00,0.0,1647.4783333333332,314.69366666666656,0.0,6707.1687833333335,0.0,1899.6719999999996,1250.0,1250.0,3187.5,0.0,0.0,0.0,0.0,18919.55,18919.55,-24270.817292278,-25089.9817647008,221.40522856666666,253.68601789999994
2024-06-20 04:15:00,0.0,1647.4783333333332,410.16966666666644,0.0,7096.829966666666,0.0,1995.1479999999997,1250.0,1250.0,3125.0,0.0,0.0,0.0,0.0,19699.55,19699.55,-25050.817292278,-26180.102745147196,221.83926856666668,266.34098589999996
2024-06-20 04:30:00,0.0,1647.4783333333332,343.02566666666667,0.0,7422.704349999999,0.0,1928.004,1250.0,1250.0,3062.5,0.0,0.0,0.0,0.0,18919.55,18919.55,-24270.817292278,-25182.0085318256,221.40522856666666,257.3125139
2024-06-20 04:45:00,0.0,1647.4783333333332,424.84966666666674,0.0,7826.311533333333,0.0,2009.828,1250.0,1250.0,3000.0,0.0,0.0,0.0,0.0,19699.55,19699.55,-25050.817292278,-26227.785681099198,221.83926856666668,268.2200259
2024-06-20 05:00:00,0.0,1647.4783333333332,322.3416666666667,0.0,8132.536116666666,0.0,1907.3199999999997,1250.0,1250.0,2937.5,0.0,0.0,0.0,0.0,18918.899999999998,18918.899999999998,-24386.545820736,-25248.907512576,221.40486686666668,254.66460019999997
2024-06-20 05:15:00,0.0,1647.4783333333332,373.6896666666664,0.0,8487.541299999999,0.0,1958.6679999999997,1250.0,1250.0,2875.0,0.0,0.0,0.0,0.0,19439.55,19439.55,-24907.195820736,-25939.9710906624,221.69458856666668,261.52686589999996
2024-06-20 05:30:00,0.0,1647.4783333333332,263.1376666666665,0.0,8737.522083333331,0.0,1848.116,1250.0,1250.0,2812.5,0.0,0.0,0.0,0.0,19179.55,19179.55,-24647.195820736,-25313.0714668288,221.54990856666666,247.2315299
2024-06-20 05:45:00,0.0,1647.4783333333332,348.3296666666665,0.0,9068.435266666665,0.0,1933.308,1250.0,1250.0,2750.0,0.0,0.0,0.0,0.0,19439.55,19439.55,-24907.195820736,-25855.8064038144,221.69458856666668,258.2807859
2024-06-20 06:00:00,0.0,1647.4783333333332,208.02566666666667,0.0,9266.05965,0.0,1793.004,1250.0,1250.0,2687.5,0.0,0.0,0.0,0.0,19179.55,19179.55,-25589.232828119,-26155.4153070088,221.54990856666666,240.1771939
2024-06-20 06:15:00,0.0,1647.4783333333332,161.5536666666667,0.0,9419.535633333333,0.0,1746.5320000000002,1250.0,1250.0,2625.0,0.0,0.0,0.0,0.0,19438.899999999998,19438.899999999998,-25848.582828118997,-26233.9612415704,221.69422686666667,234.37309620000002
2024-06-20 06:30:00,0.0,1647.4783333333332,33.99366666666674,0.0,9451.829616666666,0.0,1618.9719999999998,1250.0,1250.0,2562.5,0.0,0.0,0.0,0.0,19178.899999999998,19178.899999999998,-25588.582828118997,-25477.676024938395,221.54954686666667,217.90073619999998
2024-06-20 06:45:00,0.0,1647.4783333333332,50.7056666666665,0.0,9500.0,0.0,1635.6839999999997,1250.0,1250.0,2500.0,0.0,0.0,0.0,0.0,19439.55,19439.55,-25849.232828119,-25803.345768904797,221.69458856666668,220.18491389999997
