DateTime,load_kWh,heatdemand_kWhth,production_kWh,spot price [Rp/kWh],cop_monthly,battery_installed,ptes_installed,battery_capacity_kwh,grid_import_kWh,grid_export_kWh,battery_charge_kWh,battery_discharge_kWh,battery_soc_kWh,prod_for_local_demand_kWh,woodchip_boiler_heat_kWhth,heatpump_heat_kWhth,heatpump_elec_kWh,heatpump_on,heatpump_nominal_kwth,heatpump_nominal_kWhth,Q_HP_kWhth,E_elec_HP_kWh,ptes_charge_kWhth,ptes_discharge_kWhth,ptes_soc_kWhth,ptes_volume_m3,woodchip_heat_supply_share,heatpump_heat_supply_share,ptes_discharge_supply_share
2024-01-27 01:30:00,502.485,444.75,388.1,6.1102188,2.95,1.0,1.0,2000.0,376.9103417167851,0.0,0.0,0.0,100.0,388.1,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,263.7598064516129,0.0,56277.75032066257,5000.0,0.0,1.7413148017189797,0.0
2024-01-27 01:45:00,540.337,415.25,388.125,6.1102188,2.95,1.0,1.0,2000.0,414.7373417167851,0.0,0.0,0.0,100.0,388.125,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,287.35980645161317,0.0,56565.11012711419,5000.0,0.0,1.8650204890174984,0.0
2024-01-27 02:00:00,508.97,424.25,387.975,6.098004,2.95,1.0,1.0,2000.0,383.52034171678514,0.0,0.0,0.0,100.0,387.975,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,280.1598064516129,0.0,56845.269933565796,5000.0,0.0,1.8254561180071096,0.0
2024-01-27 02:15:00,490.298,457.25,377.95,6.098004,2.95,1.0,1.0,2000.0,374.87334171678515,0.0,0.0,0.0,100.0,377.95,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,253.75980645161292,0.0,57099.02974001741,5000.0,0.0,1.6937118820437753,0.0
2024-01-27 02:30:00,600.729,404.75,387.95,6.098004,2.95,1.0,1.0,2000.0,475.3043417167852,0.0,0.0,0.0,100.0,387.95,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,295.7598064516129,0.0,57394.78954646902,5000.0,0.0,1.913402737651677,0.0
2024-01-27 02:45:00,551.231,395.75,368.075,6.098004,2.95,1.0,1.0,2000.0,445.68134171678514,0.0,0.0,0.0,100.0,368.075,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,302.9598064516129,0.0,57697.74935292064,5000.0,0.0,1.9569166344018099,0.0
2024-01-27 03:00:00,509.885,465.75,378.125,6.1609572,2.95,1.0,1.0,2000.0,394.2853417167851,0.0,0.0,0.0,100.0,378.125,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,246.95980645161302,0.0,57944.70915937225,5000.0,0.0,1.662801412913615,0.0
2024-01-27 03:15:00,454.38,412.0,378.15,6.1609572,2.95,1.0,1.0,2000.0,338.75534171678515,0.0,0.0,0.0,100.0,378.15,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,289.95980645161296,0.0,58234.66896582386,5000.0,0.0,1.8797324224866898,0.0
2024-01-27 03:30:00,446.591,434.75,378.1,6.1609572,2.95,1.0,1.0,2000.0,331.0163417167851,0.0,0.0,0.0,100.0,378.1,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,271.7598064516129,0.0,58506.428772275474,5000.0,0.0,1.7813680461518486,0.0
2024-01-27 03:45:00,408.816,482.75,368.125,6.1609572,2.95,1.0,1.0,2000.0,303.2163417167851,0.0,0.0,0.0,100.0,368.125,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,233.35980645161297,0.0,58739.788578727086,5000.0,0.0,1.6042460032408414,0.0
2024-01-27 04:00:00,383.725,440.0,408.1,6.1694136,2.95,1.0,1.0,2000.0,238.15034171678514,0.0,0.0,0.0,100.0,383.725,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,267.55980645161287,0.0,59007.3483851787,5000.0,0.0,1.760113086510264,0.0
2024-01-27 04:15:00,368.473,409.25,418.125,6.1694136,2.95,1.0,1.0,2000.0,212.87334171678515,0.0,0.0,0.0,100.0,368.473,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,292.15980645161295,0.0,59299.50819163032,5000.0,0.0,1.892363489467358,0.0
2024-01-27 04:30:00,375.135,457.25,438.15,6.1694136,2.95,1.0,1.0,2000.0,199.51034171678515,0.0,0.0,0.0,100.0,375.135,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,253.75980645161292,0.0,59553.26799808193,5000.0,0.0,1.6937118820437753,0.0
2024-01-27 04:45:00,309.967,538.75,438.1,6.1694136,2.95,1.0,1.0,2000.0,134.3923417167851,0.0,0.0,0.0,100.0,309.967,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,188.55980645161293,0.0,59741.82780453354,5000.0,0.0,1.4374937504677796,0.0
2024-01-27 05:00:00,353.442,573.25,478.125,5.9720976,2.95,1.0,1.0,2000.0,137.84234171678514,0.0,0.0,0.0,100.0,353.442,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,160.95980645161305,0.0,59902.78761098516,5000.0,0.0,1.3509808252324749,0.0
2024-01-27 05:15:00,370.665,623.75,458.1,5.9720976,2.95,1.0,1.0,2000.0,175.09034171678513,0.0,0.0,0.0,100.0,370.665,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,120.55980645161296,0.0,60023.347417436766,5000.0,0.0,1.2416028185403065,0.0
2024-01-27 05:30:00,372.145,620.75,458.15,5.9720976,2.95,1.0,1.0,2000.0,176.52034171678514,0.0,0.0,0.0,100.0,372.145,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,122.95980645161293,0.0,60146.30722388838,5000.0,0.0,1.2476033154482742,0.0
2024-01-27 05:45:00,380.859,611.5,458.1,5.9720976,2.95,1.0,1.0,2000.0,185.2843417167851,0.0,0.0,0.0,100.0,380.859,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,130.35980645161294,0.0,60276.667030339995,5000.0,0.0,1.2664754833434444,0.0
2024-01-27 06:00:00,386.558,744.25,468.125,5.7324996,2.95,1.0,1.0,2000.0,430.9583417167851,0.0,250.0,0.0,337.5,386.558,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,24.159806451612894,0.0,60300.8268367916,5000.0,0.0,1.040577437775635,0.0
2024-01-27 06:15:00,398.582,791.0,448.125,5.7324996,2.95,1.0,1.0,2000.0,462.98234171678513,0.0,250.0,0.0,575.0,398.582,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,16.55024193548381,60284.27659485612,5000.0,0.0,0.9790768117124099,0.020923188287590152
2024-01-27 06:30:00,410.31,782.0,448.0,5.7324996,2.95,1.0,1.0,2000.0,474.83534171678514,0.0,250.0,0.0,812.5,410.31,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,7.550241935483812,60276.72635292064,5000.0,0.0,0.9903449591617854,0.009655040838214593
2024-01-27 06:45:00,436.805,798.25,487.975,5.7324996,2.95,1.0,1.0,2000.0,461.3553417167851,0.0,250.0,0.0,1050.0,436.805,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,0.0,23.80024193548381,60252.92611098516,5000.0,0.0,0.9701844761221625,0.029815523877837532
2024-01-27 07:00:00,465.595,693.5,557.925,6.1393464,2.95,1.0,1.0,2000.0,170.1953417167852,0.0,0.0,0.0,1050.0,465.595,0.0,774.4497580645162,262.52534171678514,1.0,3097.799032258065,774.4497580645162,774.4497580645162,262.52534171678514,64.75980645161296,0.0,60317.68591743677,5000.0,0.0,1.1167263995162455,0.0
