DateTime,load_kWh,heatdemand_kWhth,production_kWh,spot price [Rp/kWh],cop_monthly,battery_installed,ptes_installed,battery_capacity_kwh,grid_import_kWh,grid_export_kWh,battery_charge_kWh,battery_discharge_kWh,battery_soc_kWh,prod_for_local_demand_kWh,woodchip_boiler_heat_kWhth,heatpump_heat_kWhth,heatpump_elec_kWh,heatpump_on,heatpump_nominal_kwth,heatpump_nominal_kWhth,Q_HP_kWhth,E_elec_HP_kWh,ptes_charge_kWhth,ptes_discharge_kWhth,ptes_soc_kWhth,ptes_volume_m3,woodchip_heat_supply_share,heatpump_heat_supply_share,ptes_discharge_supply_share
2024-12-03 06:00:00,451.796,864.75,308.35,12.7337811,3.1,1.0,0.0,2000.0,293.1169677419356,0.0,0.0,0.0,1900.0,308.35,400.7699999999996,463.9800000000004,149.6709677419356,1.0,2074.2300000002174,518.5575000000543,463.9800000000004,149.6709677419356,0.0,0.0,0.0,0.0,0.4634518647007801,0.53654813529922,0.0
2024-12-03 06:15:00,482.909,839.25,298.35,12.7337811,3.1,1.0,0.0,2000.0,334.3799677419356,0.0,0.0,0.0,1900.0,298.35,374.80499999999955,464.44500000000045,149.82096774193562,1.0,2074.2300000002174,518.5575000000543,464.44500000000045,149.82096774193562,0.0,0.0,0.0,0.0,0.44659517426273404,0.5534048257372659,0.0
2024-12-03 06:30:00,494.913,906.5,308.325,12.7337811,3.1,1.0,0.0,2000.0,336.55896774193565,0.0,0.0,0.0,1900.0,308.325,441.5899999999996,464.9100000000004,149.97096774193562,1.0,2074.2300000002174,518.5575000000543,464.9100000000004,149.97096774193562,0.0,0.0,0.0,0.0,0.48713734142305526,0.5128626585769448,0.0
2024-12-03 06:45:00,532.097,884.0,328.35,12.7337811,3.1,1.0,0.0,2000.0,353.86796774193556,0.0,0.0,0.0,1900.0,328.35,418.62499999999955,465.37500000000045,150.12096774193563,1.0,2074.2300000002174,518.5575000000543,465.37500000000045,150.12096774193563,0.0,0.0,0.0,0.0,0.4735576923076918,0.5264423076923082,0.0
2024-12-03 07:00:00,550.535,968.75,318.275,13.6451322,3.1,1.0,0.0,2000.0,382.5309677419356,0.0,0.0,0.0,1900.0,318.275,502.9099999999995,465.8400000000005,150.27096774193564,1.0,2074.2300000002174,518.5575000000543,465.8400000000005,150.27096774193564,0.0,0.0,0.0,0.0,0.519132903225806,0.48086709677419404,0.0
2024-12-03 07:15:00,557.4,860.25,378.2,13.6451322,3.1,1.0,0.0,2000.0,329.6209677419356,0.0,0.0,0.0,1900.0,378.2,393.9449999999995,466.3050000000005,150.42096774193564,1.0,2074.2300000002174,518.5575000000543,466.3050000000005,150.42096774193564,0.0,0.0,0.0,0.0,0.4579424585876193,0.5420575414123807,0.0
2024-12-03 07:30:00,532.288,799.75,368.175,13.6451322,3.1,1.0,0.0,2000.0,314.68396774193565,0.0,0.0,0.0,1900.0,368.175,332.9799999999995,466.7700000000005,150.57096774193565,1.0,2074.2300000002174,518.5575000000543,466.7700000000005,150.57096774193565,0.0,0.0,0.0,0.0,0.4163551109721782,0.5836448890278219,0.0
2024-12-03 07:45:00,553.883,825.0,368.2,13.6451322,3.1,1.0,0.0,2000.0,336.40396774193573,0.0,0.0,0.0,1900.0,368.2,357.7649999999995,467.2350000000005,150.72096774193565,1.0,2074.2300000002174,518.5575000000543,467.2350000000005,150.72096774193565,0.0,0.0,0.0,0.0,0.4336545454545448,0.5663454545454552,0.0
2024-12-03 08:00:00,609.208,825.75,388.2,14.0966187,3.1,1.0,0.0,2000.0,371.87896774193564,0.0,0.0,0.0,1900.0,388.2,358.05,467.7,150.87096774193566,1.0,2074.2300000002174,518.5575000000543,467.7,150.87096774193566,0.0,0.0,0.0,0.0,0.43360581289736605,0.566394187102634,0.0
2024-12-03 08:15:00,580.75,813.0,358.175,14.0966187,3.1,1.0,0.0,2000.0,373.5959677419356,0.0,0.0,0.0,1900.0,358.175,344.8349999999994,468.1650000000006,151.02096774193566,1.0,2074.2300000002174,518.5575000000543,468.1650000000006,151.02096774193566,0.0,0.0,0.0,0.0,0.4241512915129144,0.5758487084870856,0.0
2024-12-03 08:30:00,596.859,779.0,378.2,14.0966187,3.1,1.0,0.0,2000.0,369.8299677419357,0.0,0.0,0.0,1900.0,378.2,310.36999999999944,468.63000000000056,151.17096774193567,1.0,2074.2300000002174,518.5575000000543,468.63000000000056,151.17096774193567,0.0,0.0,0.0,0.0,0.39842105263157823,0.6015789473684218,0.0
2024-12-03 08:45:00,551.696,790.75,368.175,14.0966187,3.1,1.0,0.0,2000.0,334.8419677419357,0.0,0.0,0.0,1900.0,368.175,321.6549999999994,469.0950000000006,151.32096774193568,1.0,2074.2300000002174,518.5575000000543,469.0950000000006,151.32096774193568,0.0,0.0,0.0,0.0,0.4067720518495092,0.5932279481504908,0.0
2024-12-03 09:00:00,582.793,803.25,358.2,13.7326368,3.1,1.0,0.0,2000.0,376.0639677419357,0.0,0.0,0.0,1900.0,358.2,333.6899999999994,469.5600000000006,151.47096774193568,1.0,2074.2300000002174,518.5575000000543,469.5600000000006,151.47096774193568,0.0,0.0,0.0,0.0,0.4154248366013064,0.5845751633986936,0.0
2024-12-03 09:15:00,596.662,840.25,368.175,13.7326368,3.1,1.0,0.0,2000.0,380.1079677419357,0.0,0.0,0.0,1900.0,368.175,370.22499999999934,470.02500000000066,151.6209677419357,1.0,2074.2300000002174,518.5575000000543,470.02500000000066,151.6209677419357,0.0,0.0,0.0,0.0,0.44061291282356363,0.5593870871764364,0.0
2024-12-03 09:30:00,571.517,796.75,358.2,13.7326368,3.1,1.0,0.0,2000.0,365.08796774193576,0.0,0.0,0.0,1900.0,358.2,326.25999999999937,470.49000000000063,151.7709677419357,1.0,2074.2300000002174,518.5575000000543,470.49000000000063,151.7709677419357,0.0,0.0,0.0,0.0,0.409488547223093,0.590511452776907,0.0
2024-12-03 09:45:00,586.281,774.25,348.2,13.7326368,3.1,1.0,0.0,2000.0,390.0019677419357,0.0,0.0,0.0,1900.0,348.2,303.29499999999933,470.95500000000067,151.9209677419357,1.0,2074.2300000002174,518.5575000000543,470.95500000000067,151.9209677419357,0.0,0.0,0.0,0.0,0.3917274782047134,0.6082725217952866,0.0
2024-12-03 10:00:00,549.844,798.5,358.2,13.4319561,3.1,1.0,0.0,2000.0,343.71496774193577,0.0,0.0,0.0,1900.0,358.2,327.0799999999993,471.4200000000007,152.0709677419357,1.0,2074.2300000002174,518.5575000000543,471.4200000000007,152.0709677419357,0.0,0.0,0.0,0.0,0.40961803381339923,0.5903819661866008,0.0
2024-12-03 10:15:00,572.214,738.0,328.225,13.4319561,3.1,1.0,0.0,2000.0,396.20996774193577,0.0,0.0,0.0,1900.0,328.225,266.11499999999927,471.88500000000073,152.2209677419357,1.0,2074.2300000002174,518.5575000000543,471.88500000000073,152.2209677419357,0.0,0.0,0.0,0.0,0.36058943089430795,0.639410569105692,0.0
2024-12-03 10:30:00,604.36,701.0,338.225,13.4319561,3.1,1.0,0.0,2000.0,418.5059677419357,0.0,0.0,0.0,1900.0,338.225,228.65,472.35,152.37096774193571,1.0,2074.2300000002174,518.5575000000543,472.35,152.37096774193571,0.0,0.0,0.0,0.0,0.3261768901569187,0.6738231098430814,0.0
2024-12-03 10:45:00,586.014,816.0,318.225,13.4319561,3.1,1.0,0.0,2000.0,420.3099677419357,0.0,0.0,0.0,1900.0,318.225,343.18499999999926,472.81500000000074,152.52096774193572,1.0,2074.2300000002174,518.5575000000543,472.81500000000074,152.52096774193572,0.0,0.0,0.0,0.0,0.42056985294117555,0.5794301470588245,0.0
2024-12-03 11:00:00,615.654,887.25,328.225,13.0018803,3.1,1.0,0.0,2000.0,440.0999677419357,0.0,0.0,0.0,1900.0,328.225,413.96999999999923,473.28000000000077,152.67096774193573,1.0,2074.2300000002174,518.5575000000543,473.28000000000077,152.67096774193573,0.0,0.0,0.0,0.0,0.4665765004226534,0.5334234995773466,0.0
2024-12-03 11:15:00,599.688,819.75,328.2,13.0018803,3.1,1.0,0.0,2000.0,424.3089677419357,0.0,0.0,0.0,1900.0,328.2,346.0049999999992,473.7450000000008,152.82096774193573,1.0,2074.2300000002174,518.5575000000543,473.7450000000008,152.82096774193573,0.0,0.0,0.0,0.0,0.4220860018298252,0.5779139981701749,0.0
2024-12-03 11:30:00,599.327,827.0,318.225,13.0018803,3.1,1.0,0.0,2000.0,434.0729677419357,0.0,0.0,0.0,1900.0,318.225,352.7899999999992,474.2100000000008,152.97096774193574,1.0,2074.2300000002174,518.5575000000543,474.2100000000008,152.97096774193574,0.0,0.0,0.0,0.0,0.42659008464328807,0.5734099153567119,0.0
2024-12-03 11:45:00,649.328,837.25,338.225,13.0018803,3.1,1.0,0.0,2000.0,464.22396774193567,0.0,0.0,0.0,1900.0,338.225,362.5749999999992,474.6750000000008,153.12096774193574,1.0,2074.2300000002174,518.5575000000543,474.6750000000008,153.12096774193574,0.0,0.0,0.0,0.0,0.4330546431770668,0.5669453568229332,0.0
2024-12-03 12:00:00,617.418,820.25,318.2,12.6593091,3.1,1.0,0.0,2000.0,452.48896774193577,0.0,0.0,0.0,1900.0,318.2,345.10999999999916,475.14000000000084,153.27096774193575,1.0,2074.2300000002174,518.5575000000543,475.14000000000084,153.27096774193575,0.0,0.0,0.0,0.0,0.4207375800060947,0.5792624199939054,0.0
2024-12-03 12:15:00,611.598,750.75,328.2,12.6593091,3.1,1.0,0.0,2000.0,436.8189677419357,0.0,0.0,0.0,1900.0,328.2,275.14499999999913,475.60500000000087,153.42096774193575,1.0,2074.2300000002174,518.5575000000543,475.60500000000087,153.42096774193575,0.0,0.0,0.0,0.0,0.3664935064935053,0.6335064935064947,0.0
2024-12-03 12:30:00,571.303,732.75,348.2,12.6593091,3.1,1.0,0.0,2000.0,376.67396774193577,0.0,0.0,0.0,1900.0,348.2,256.67999999999915,476.07000000000085,153.57096774193576,1.0,2074.2300000002174,518.5575000000543,476.07000000000085,153.57096774193576,0.0,0.0,0.0,0.0,0.35029682702149323,0.6497031729785068,0.0
2024-12-03 12:45:00,580.501,765.5,308.2,12.6593091,3.1,1.0,0.0,2000.0,426.0219677419358,0.0,0.0,0.0,1900.0,308.2,288.9649999999991,476.5350000000009,153.72096774193577,1.0,2074.2300000002174,518.5575000000543,476.5350000000009,153.72096774193577,0.0,0.0,0.0,0.0,0.37748530372305567,0.6225146962769443,0.0
2024-12-03 13:00:00,648.482,809.25,318.2,12.9367173,3.1,1.0,0.0,2000.0,484.1529677419377,0.0,0.0,0.0,1900.0,318.2,332.25,477.0,153.87096774193768,1.0,2074.2300000002174,518.5575000000543,477.0,153.87096774193768,0.0,0.0,0.0,0.0,0.41056533827618164,0.5894346617238183,0.0
2024-12-03 13:15:00,676.967,811.0,328.2,12.9367173,3.1,1.0,0.0,2000.0,502.7879677419377,0.0,0.0,0.0,1900.0,328.2,333.53499999999315,477.46500000000685,154.02096774193768,1.0,2074.2300000002174,518.5575000000543,477.46500000000685,154.02096774193768,0.0,0.0,0.0,0.0,0.4112638717632468,0.5887361282367533,0.0
2024-12-03 13:30:00,677.808,846.0,338.2,12.9367173,3.1,1.0,0.0,2000.0,493.7789677419378,0.0,0.0,0.0,1900.0,338.2,368.069999999993,477.930000000007,154.17096774193774,1.0,2074.2300000002174,518.5575000000543,477.930000000007,154.17096774193774,0.0,0.0,0.0,0.0,0.4350709219858073,0.5649290780141927,0.0
2024-12-03 13:45:00,652.645,776.0,318.175,12.9367173,3.1,1.0,0.0,2000.0,488.7909677419377,0.0,0.0,0.0,1900.0,318.175,297.60499999999297,478.39500000000703,154.32096774193775,1.0,2074.2300000002174,518.5575000000543,478.39500000000703,154.32096774193775,0.0,0.0,0.0,0.0,0.3835115979381353,0.6164884020618647,0.0
2024-12-03 14:00:00,631.449,828.75,328.2,13.637685,3.1,1.0,0.0,2000.0,457.7199677419377,0.0,0.0,0.0,1900.0,328.2,349.88999999999294,478.86000000000706,154.47096774193776,1.0,2074.2300000002174,518.5575000000543,478.86000000000706,154.47096774193776,0.0,0.0,0.0,0.0,0.4221900452488603,0.5778099547511397,0.0
2024-12-03 14:15:00,640.293,771.0,318.2,13.637685,3.1,1.0,0.0,2000.0,476.41396774193777,0.0,0.0,0.0,1900.0,318.2,292.60499999999297,478.39500000000703,154.32096774193775,1.0,2074.2300000002174,518.5575000000543,478.39500000000703,154.32096774193775,0.0,0.0,0.0,0.0,0.3795136186770337,0.6204863813229663,0.0
2024-12-03 14:30:00,605.619,783.0,308.2,13.637685,3.1,1.0,0.0,2000.0,451.5899677419378,0.0,0.0,0.0,1900.0,308.2,305.069999999993,477.930000000007,154.17096774193774,1.0,2074.2300000002174,518.5575000000543,477.930000000007,154.17096774193774,0.0,0.0,0.0,0.0,0.38961685823753894,0.610383141762461,0.0
2024-12-03 14:45:00,576.138,789.5,318.2,13.637685,3.1,1.0,0.0,2000.0,411.9589677419378,0.0,0.0,0.0,1900.0,318.2,312.034999999993,477.465000000007,154.02096774193774,1.0,2074.2300000002174,518.5575000000543,477.465000000007,154.02096774193774,0.0,0.0,0.0,0.0,0.3952311589613591,0.6047688410386409,0.0
2024-12-03 15:00:00,597.096,870.5,318.2,14.4224337,3.1,1.0,0.0,2000.0,432.7669677419377,0.0,0.0,0.0,1900.0,318.2,393.5,477.0,153.87096774193773,1.0,2074.2300000002174,518.5575000000543,477.0,153.87096774193773,0.0,0.0,0.0,0.0,0.45203905801263644,0.5479609419873636,0.0
2024-12-03 15:15:00,583.461,787.25,328.225,14.4224337,3.1,1.0,0.0,2000.0,408.9569677419377,0.0,0.0,0.0,1900.0,328.225,310.71499999999304,476.53500000000696,153.72096774193773,1.0,2074.2300000002174,518.5575000000543,476.53500000000696,153.72096774193773,0.0,0.0,0.0,0.0,0.39468402667512614,0.6053159733248739,0.0
2024-12-03 15:30:00,569.35,767.25,328.175,14.4224337,3.1,1.0,0.0,2000.0,394.74596774193776,0.0,0.0,0.0,1900.0,328.175,291.1799999999931,476.0700000000069,153.57096774193772,1.0,2074.2300000002174,518.5575000000543,476.0700000000069,153.57096774193772,0.0,0.0,0.0,0.0,0.3795112414467163,0.6204887585532837,0.0
2024-12-03 15:45:00,583.949,719.25,358.2,14.4224337,3.1,1.0,0.0,2000.0,379.1699677419377,0.0,0.0,0.0,1900.0,358.2,243.64499999999305,475.60500000000695,153.42096774193772,1.0,2074.2300000002174,518.5575000000543,475.60500000000695,153.42096774193772,0.0,0.0,0.0,0.0,0.3387486965589059,0.6612513034410942,0.0
2024-12-03 16:00:00,539.104,771.25,358.2,18.1413792,3.1,1.0,0.0,2000.0,96.67496774193776,0.0,0.0,250.0,1650.0,358.2,296.1099999999931,475.1400000000069,153.2709677419377,1.0,2074.2300000002174,518.5575000000543,475.1400000000069,153.2709677419377,0.0,0.0,0.0,0.0,0.38393517017827306,0.616064829821727,0.0
2024-12-03 16:15:00,572.786,759.5,348.175,18.1413792,3.1,1.0,0.0,2000.0,140.23196774193764,0.0,0.0,250.0,1400.0,348.175,284.8249999999931,474.6750000000069,153.1209677419377,1.0,2074.2300000002174,518.5575000000543,474.6750000000069,153.1209677419377,0.0,0.0,0.0,0.0,0.37501645819617263,0.6249835418038274,0.0
2024-12-03 16:30:00,581.144,702.25,328.175,18.1413792,3.1,1.0,0.0,2000.0,168.4399677419377,0.0,0.0,250.0,1150.0,328.175,228.03999999999314,474.21000000000686,152.9709677419377,1.0,2074.2300000002174,518.5575000000543,474.21000000000686,152.9709677419377,0.0,0.0,0.0,0.0,0.32472766108934586,0.6752723389106541,0.0
2024-12-03 16:45:00,602.806,765.5,358.2,18.1413792,3.1,1.0,0.0,2000.0,349.92696774193774,0.0,0.0,50.0,1100.0,358.2,291.7549999999931,473.7450000000069,152.8209677419377,1.0,2074.2300000002174,518.5575000000543,473.7450000000069,152.8209677419377,0.0,0.0,0.0,0.0,0.3811299804049551,0.618870019595045,0.0
2024-12-03 17:00:00,620.988,733.75,338.2,20.1139563,3.1,1.0,0.0,2000.0,197.95896774193776,0.0,0.0,250.0,850.0,338.2,260.46999999999315,473.28000000000685,152.6709677419377,1.0,2074.2300000002174,518.5575000000543,473.28000000000685,152.6709677419377,0.0,0.0,0.0,0.0,0.3549846678023757,0.6450153321976243,0.0
2024-12-03 17:15:00,596.209,758.0,338.175,20.1139563,3.1,1.0,0.0,2000.0,173.05496774193762,0.0,0.0,250.0,600.0,338.175,285.1849999999932,472.8150000000068,152.52096774193768,1.0,2074.2300000002174,518.5575000000543,472.8150000000068,152.52096774193768,0.0,0.0,0.0,0.0,0.3762335092348195,0.6237664907651805,0.0
2024-12-03 17:30:00,596.251,800.75,328.2,20.1139563,3.1,1.0,0.0,2000.0,183.22196774193768,0.0,0.0,250.0,350.0,328.2,327.46999999999315,473.28000000000685,152.6709677419377,1.0,2074.2300000002174,518.5575000000543,473.28000000000685,152.6709677419377,0.0,0.0,0.0,0.0,0.40895410552606076,0.5910458944739393,0.0
2024-12-03 17:45:00,596.72,861.75,338.2,20.1139563,3.1,1.0,0.0,2000.0,173.84096774193773,0.0,0.0,250.0,100.0,338.2,388.0049999999931,473.7450000000069,152.8209677419377,1.0,2074.2300000002174,518.5575000000543,473.7450000000069,152.8209677419377,0.0,0.0,0.0,0.0,0.4502523933855447,0.5497476066144553,0.0
2024-12-03 18:00:00,610.356,809.25,348.2,17.9747481,3.1,1.0,0.0,2000.0,415.12696774193773,0.0,0.0,0.0,100.0,348.2,335.03999999999314,474.21000000000686,152.9709677419377,1.0,2074.2300000002174,518.5575000000543,474.21000000000686,152.9709677419377,0.0,0.0,0.0,0.0,0.41401297497682193,0.5859870250231781,0.0
2024-12-03 18:15:00,600.94,775.5,338.15,17.9747481,3.1,1.0,0.0,2000.0,415.91096774193784,0.0,0.0,0.0,100.0,338.15,300.8249999999931,474.6750000000069,153.1209677419377,1.0,2074.2300000002174,518.5575000000543,474.6750000000069,153.1209677419377,0.0,0.0,0.0,0.0,0.3879110251450588,0.6120889748549412,0.0
2024-12-03 18:30:00,591.181,770.25,338.175,17.9747481,3.1,1.0,0.0,2000.0,406.27696774193777,0.0,0.0,0.0,100.0,338.175,295.1099999999931,475.1400000000069,153.2709677419377,1.0,2074.2300000002174,518.5575000000543,475.1400000000069,153.2709677419377,0.0,0.0,0.0,0.0,0.38313534566698226,0.6168646543330177,0.0
2024-12-03 18:45:00,577.278,814.25,358.2,17.9747481,3.1,1.0,0.0,2000.0,372.4989677419378,0.0,0.0,0.0,100.0,358.2,338.64499999999305,475.60500000000695,153.42096774193772,1.0,2074.2300000002174,518.5575000000543,475.60500000000695,153.42096774193772,0.0,0.0,0.0,0.0,0.4158980657046276,0.5841019342953724,0.0
2024-12-03 19:00:00,579.736,758.25,338.175,15.5078631,3.1,1.0,0.0,2000.0,395.13196774193773,0.0,0.0,0.0,100.0,338.175,282.1799999999931,476.0700000000069,153.57096774193772,1.0,2074.2300000002174,518.5575000000543,476.0700000000069,153.57096774193772,0.0,0.0,0.0,0.0,0.3721463897131462,0.6278536102868538,0.0
2024-12-03 19:15:00,601.892,679.0,338.175,15.5078631,3.1,1.0,0.0,2000.0,417.43796774193777,0.0,0.0,0.0,100.0,338.175,202.46499999999304,476.53500000000696,153.72096774193773,1.0,2074.2300000002174,518.5575000000543,476.53500000000696,153.72096774193773,0.0,0.0,0.0,0.0,0.2981811487481488,0.7018188512518512,0.0
2024-12-03 19:30:00,589.423,787.0,338.175,15.5078631,3.1,1.0,0.0,2000.0,405.11896774193775,0.0,0.0,0.0,100.0,338.175,310.0,477.0,153.87096774193773,1.0,2074.2300000002174,518.5575000000543,477.0,153.87096774193773,0.0,0.0,0.0,0.0,0.39390088945362134,0.6060991105463787,0.0
2024-12-03 19:45:00,579.862,779.25,338.175,15.5078631,3.1,1.0,0.0,2000.0,395.70796774193775,0.0,0.0,0.0,100.0,338.175,301.784999999993,477.465000000007,154.02096774193774,1.0,2074.2300000002174,518.5575000000543,477.465000000007,154.02096774193774,0.0,0.0,0.0,0.0,0.3872762271414732,0.6127237728585269,0.0
2024-12-03 20:00:00,593.349,790.75,328.175,13.9411584,3.1,1.0,0.0,2000.0,419.3449677419378,0.0,0.0,0.0,100.0,328.175,312.819999999993,477.930000000007,154.17096774193774,1.0,2074.2300000002174,518.5575000000543,477.930000000007,154.17096774193774,0.0,0.0,0.0,0.0,0.39559911476445525,0.6044008852355447,0.0
2024-12-03 20:15:00,562.654,826.5,308.15,13.9411584,3.1,1.0,0.0,2000.0,561.6910052562417,0.0,152.86603751430397,0.0,245.2227356385888,308.15,348.10499999999297,478.39500000000703,154.32096774193775,1.0,2074.2300000002174,518.5575000000543,478.39500000000703,154.32096774193775,0.0,0.0,0.0,0.0,0.42117967332122563,0.5788203266787744,0.0
2024-12-03 20:30:00,559.306,808.75,298.175,13.9411584,3.1,1.0,0.0,2000.0,561.6910052562417,0.0,146.08903751430398,0.0,384.0073212771776,298.175,329.88999999999294,478.86000000000706,154.47096774193776,1.0,2074.2300000002174,518.5575000000543,478.86000000000706,154.47096774193776,0.0,0.0,0.0,0.0,0.40790108191652913,0.5920989180834708,0.0
2024-12-03 20:45:00,550.96,785.75,298.175,13.9411584,3.1,1.0,0.0,2000.0,544.1222676373765,0.0,136.71629989543868,0.0,513.8878061778444,298.175,306.4249999999929,479.3250000000071,154.62096774193776,1.0,2074.2300000002174,518.5575000000543,479.3250000000071,154.62096774193776,0.0,0.0,0.0,0.0,0.38997772828506894,0.6100222717149311,0.0
2024-12-03 21:00:00,498.717,791.25,278.175,13.2038856,3.1,1.0,0.0,2000.0,561.6910052562417,0.0,186.37803751430403,0.0,690.9469418164333,278.175,311.45999999999293,479.79000000000707,154.77096774193777,1.0,2074.2300000002174,518.5575000000543,479.79000000000707,154.77096774193777,0.0,0.0,0.0,0.0,0.39363033175354556,0.6063696682464544,0.0
2024-12-03 21:15:00,546.821,745.25,278.2,13.2038856,3.1,1.0,0.0,2000.0,561.6910052562417,0.0,138.14903751430398,0.0,822.1885274550222,278.2,264.9949999999929,480.2550000000071,154.92096774193777,1.0,2074.2300000002174,518.5575000000543,480.2550000000071,154.92096774193777,0.0,0.0,0.0,0.0,0.35557866487754836,0.6444213351224517,0.0
2024-12-03 21:30:00,547.803,750.75,278.175,13.2038856,3.1,1.0,0.0,2000.0,561.6910052562417,0.0,136.992037514304,0.0,952.330963093611,278.175,270.02999999999287,480.72000000000713,155.07096774193778,1.0,2074.2300000002174,518.5575000000543,480.72000000000713,155.07096774193778,0.0,0.0,0.0,0.0,0.35968031968031017,0.6403196803196898,0.0
2024-12-03 21:45:00,523.714,717.0,228.175,13.2038856,3.1,1.0,0.0,2000.0,561.6910052562417,0.0,111.23103751430396,0.0,1058.0004487321994,228.175,236.7449999999929,480.2550000000071,154.92096774193777,1.0,2074.2300000002174,518.5575000000543,480.2550000000071,154.92096774193777,0.0,0.0,0.0,0.0,0.33018828451881854,0.6698117154811815,0.0
2024-12-03 22:00:00,514.555,644.25,208.175,12.7523991,3.1,1.0,0.0,2000.0,561.6910052562417,0.0,100.54003751430405,0.0,1153.5134843707883,208.175,164.45999999999293,479.79000000000707,154.77096774193777,1.0,2074.2300000002174,518.5575000000543,479.79000000000707,154.77096774193777,0.0,0.0,0.0,0.0,0.25527357392315553,0.7447264260768445,0.0
