DateTime,load_kWh,heatdemand_kWhth,production_kWh,spot price [Rp/kWh],cop_monthly,battery_installed,ptes_installed,battery_capacity_kwh,grid_import_kWh,grid_export_kWh,battery_charge_kWh,battery_discharge_kWh,battery_soc_kWh,woodchip_boiler_heat_kWhth,heatpump_heat_kWhth,heatpump_elec_kWh,heatpump_on,heatpump_nominal_kwth,heatpump_nominal_kWhth,Q_HP_kWhth,E_elec_HP_kWh,ptes_charge_kWhth,ptes_discharge_kWhth,ptes_soc_kWhth,ptes_volume_m3,woodchip_heat_supply_share,heatpump_heat_supply_share,ptes_discharge_supply_share,self_sufficiency,direct_prod_to_load_kWh,prod_to_batt_charge_kWh,prod_via_batt_to_load_kWh,own_production_supply_kWh,self_sufficiency_production_traced,cost_opt__annual_prod_traced_self_sufficiency_fraction,cost_opt__annual_own_production_supply_kwh
2024-07-04 16:45:00,382.118,151.25,1000.0,0.009717,3.85,0.0,1.0,0.0,0.0,284.3089781434614,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,906.4049073181392,0.0,3884116.002420694,50000.0,0.0,8.490949647257349,0.0,1.0,382.118,0.0,0.0,382.118,1.0,,
2024-07-04 17:00:00,378.758,185.0,1000.0,0.4819632,3.85,0.0,1.0,0.0,0.0,287.6689781434613,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,879.4049073181391,0.0,3884995.4073280124,50000.0,0.0,6.941925049446886,0.0,1.0,378.758,0.0,0.0,378.758,1.0,,
2024-07-04 17:15:00,379.122,133.0,1000.0,0.4819632,3.85,0.0,1.0,0.0,0.0,287.30497814346126,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,921.0049073181392,0.0,3885916.4122353303,50000.0,0.0,9.656061159005068,0.0,1.0,379.122,0.0,0.0,379.122,1.0,,
2024-07-04 17:30:00,393.391,125.0,1000.0,0.4819632,3.85,0.0,1.0,0.0,0.0,273.03597814346125,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,927.4049073181392,0.0,3886843.817142649,50000.0,0.0,10.274049073181391,0.0,1.0,393.391,0.0,0.0,393.391,1.0,,
2024-07-04 17:45:00,380.308,146.75,1000.0,0.4819632,3.85,0.0,1.0,0.0,0.0,286.11897814346133,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,910.0049073181391,0.0,3887753.822049967,50000.0,0.0,8.751319483118731,0.0,1.0,380.308,0.0,0.0,380.308,1.0,,
2024-07-04 18:00:00,397.433,149.5,1000.0,3.4019217,3.85,0.0,1.0,0.0,0.0,268.99397814346133,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,907.804907318139,0.0,3888661.626957285,50000.0,0.0,8.590342034432602,0.0,1.0,397.433,0.0,0.0,397.433,1.0,,
2024-07-04 18:15:00,405.034,135.5,1000.0,3.4019217,3.85,0.0,1.0,0.0,0.0,261.39297814346133,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,919.0049073181392,0.0,3889580.631864603,50000.0,0.0,9.477905049060324,0.0,1.0,405.034,0.0,0.0,405.034,1.0,,
2024-07-04 18:30:00,379.47,131.75,1000.0,3.4019217,3.85,0.0,1.0,0.0,0.0,286.9569781434613,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,922.0049073181394,0.0,3890502.636771921,50000.0,0.0,9.74767464248709,0.0,1.0,379.47,0.0,0.0,379.47,1.0,,
2024-07-04 18:45:00,368.212,153.25,1000.0,3.4019217,3.85,0.0,1.0,0.0,0.0,298.21497814346134,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,904.8049073181392,0.0,3891407.4416792393,50000.0,0.0,8.380137906346976,0.0,1.0,368.212,0.0,0.0,368.212,1.0,,
2024-07-04 19:00:00,359.467,166.75,1000.0,3.5194974,3.85,0.0,1.0,0.0,0.0,306.95997814346134,0.0,0.0,0.0,0.0,1284.256134147674,333.5730218565387,1.0,5137.024536590696,1284.256134147674,1284.256134147674,333.5730218565387,894.0049073181392,0.0,3892301.446586557,50000.0,0.0,7.701685961905091,0.0,1.0,359.467,0.0,0.0,359.467,1.0,,
