DateTime,heatdemand_kWhth,cost_opt__battery_installed,cost_opt__ptes_installed,cost_opt__battery_capacity_kwh,cost_opt__grid_import_kWh,cost_opt__grid_export_kWh,cost_opt__battery_charge_kWh,cost_opt__battery_discharge_kWh,cost_opt__battery_soc_kWh,cost_opt__prod_for_local_demand_kWh,cost_opt__woodchip_boiler_heat_kWhth,cost_opt__heatpump_heat_kWhth,cost_opt__heatpump_elec_kWh,cost_opt__heatpump_on,cost_opt__heatpump_nominal_kwth,cost_opt__heatpump_nominal_kWhth,cost_opt__Q_HP_kWhth,cost_opt__E_elec_HP_kWh,cost_opt__ptes_charge_kWhth,cost_opt__ptes_discharge_kWhth,cost_opt__ptes_soc_kWhth,cost_opt__ptes_volume_m3,emissions_opt__battery_installed,emissions_opt__ptes_installed,emissions_opt__battery_capacity_kwh,emissions_opt__grid_import_kWh,emissions_opt__grid_export_kWh,emissions_opt__battery_charge_kWh,emissions_opt__battery_discharge_kWh,emissions_opt__battery_soc_kWh,emissions_opt__prod_for_local_demand_kWh,emissions_opt__woodchip_boiler_heat_kWhth,emissions_opt__heatpump_heat_kWhth,emissions_opt__heatpump_elec_kWh,emissions_opt__heatpump_on,emissions_opt__heatpump_nominal_kwth,emissions_opt__heatpump_nominal_kWhth,emissions_opt__Q_HP_kWhth,emissions_opt__E_elec_HP_kWh,emissions_opt__ptes_charge_kWhth,emissions_opt__ptes_discharge_kWhth,emissions_opt__ptes_soc_kWhth,emissions_opt__ptes_volume_m3,cost_opt__monthly_power_tariff_rp,emissions_opt__monthly_power_tariff_rp,cost_opt__battery_fixed_cost_rp,emissions_opt__battery_fixed_cost_rp,cost_opt__heatpump_fixed_cost_rp,emissions_opt__heatpump_fixed_cost_rp,cost_opt__ptes_fixed_cost_rp,emissions_opt__ptes_fixed_cost_rp,cost_opt__ptes_emissions_kgco2,emissions_opt__ptes_emissions_kgco2,cost_opt__heatpump_emissions_kgco2,emissions_opt__heatpump_emissions_kgco2,cost_opt__battery_throughput_emissions_kgco2,emissions_opt__battery_throughput_emissions_kgco2,cost_opt__woodchip_cost_rp,cost_opt__heatpump_electricity_source_emissions_kgco2_per_kwh,cost_opt__heatpump_electricity_emissions_kgco2,cost_opt__woodchip_heat_supply_share,cost_opt__heatpump_heat_supply_share,cost_opt__ptes_discharge_supply_share,cost_opt__thermal_revenue_rp,emissions_opt__woodchip_cost_rp,emissions_opt__heatpump_electricity_source_emissions_kgco2_per_kwh,emissions_opt__heatpump_electricity_emissions_kgco2,emissions_opt__woodchip_heat_supply_share,emissions_opt__heatpump_heat_supply_share,emissions_opt__ptes_discharge_supply_share,emissions_opt__thermal_revenue_rp,cost_opt__runofriver_profit_rp,emissions_opt__runofriver_profit_rp,cost_opt__step_cost_rp,emissions_opt__step_cost_rp,cost_opt__step_emissions_kgco2,emissions_opt__step_emissions_kgco2
2024-01-01 00:00:00,876.5,1.0,1.0,20000.0,55.97700000000009,0.0,0.0,0.0,10000.0,0.0,876.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,55.97700000000009,0.0,0.0,0.0,10000.0,0.0,876.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,2888361.0,2888361.0,132000000.0,132000000.0,225477.07246960036,225477.07246960036,108361.98081542947,108361.98081542947,0.024374700000000003,0.024374700000000003,0.0,0.0,0.0,0.0,4854.9335,0.01574901416095433,0.0,1.0,0.0,0.0,8692.2505,4854.9335,0.01574901416095433,0.0,1.0,0.0,0.0,8692.2505,0.0,0.0,135218557.8061661,135218557.8061661,23.437365425000014,23.437365425000014
2024-01-01 00:15:00,935.75,1.0,1.0,20000.0,96.85299999999995,0.0,0.0,0.0,10000.0,0.0,935.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,96.85299999999995,0.0,0.0,0.0,10000.0,0.0,935.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5183.11925,0.023534838954215074,0.0,1.0,0.0,0.0,9279.83275,5183.11925,0.023534838954215074,0.0,1.0,0.0,0.0,9279.83275,0.0,0.0,-3759.1980348340003,-3759.1980348340003,29.580829574999996,29.580829574999996
2024-01-01 00:30:00,919.5,1.0,1.0,20000.0,81.332,0.0,0.0,0.0,10000.0,0.0,919.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,81.332,0.0,0.0,0.0,10000.0,0.0,919.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5093.1105,0.02077909690613565,0.0,1.0,0.0,0.0,9118.6815,5093.1105,0.02077909690613565,0.0,1.0,0.0,0.0,9118.6815,0.0,0.0,-3742.143457096001,-3742.143457096001,27.328184125,27.328184125
2024-01-01 00:45:00,974.5,1.0,1.0,20000.0,99.923,0.0,0.0,0.0,10000.0,0.0,974.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,99.923,0.0,0.0,0.0,10000.0,0.0,974.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5397.755499999999,0.02405736409790017,0.0,1.0,0.0,0.0,9664.1165,5397.755499999999,0.02405736409790017,0.0,1.0,0.0,0.0,9664.1165,0.0,0.0,-3918.147131294001,-3918.147131294001,30.609832125000004,30.609832125000004
2024-01-01 01:00:00,914.0,1.0,1.0,20000.0,52.33299999999997,0.0,0.0,0.0,10000.0,0.0,914.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,52.33299999999997,0.0,0.0,0.0,10000.0,0.0,914.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5062.646,0.015231832707924045,0.0,1.0,0.0,0.0,9064.137999999999,5062.646,0.015231832707924045,0.0,1.0,0.0,0.0,9064.137999999999,0.0,0.0,-3838.4080327579995,-3838.4080327579995,23.526021699999998,23.526021699999998
2024-01-01 01:15:00,938.25,1.0,1.0,20000.0,76.76700000000005,0.0,0.0,0.0,10000.0,0.0,938.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,76.76700000000005,0.0,0.0,0.0,10000.0,0.0,938.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5196.96675,0.019402478665613045,0.0,1.0,0.0,0.0,9304.62525,5196.96675,0.019402478665613045,0.0,1.0,0.0,0.0,9304.62525,0.0,0.0,-3868.4314938419993,-3868.4314938419993,27.12370412500001,27.12370412500001
2024-01-01 01:30:00,969.25,1.0,1.0,20000.0,87.053,0.0,0.0,0.0,10000.0,0.0,969.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,87.053,0.0,0.0,0.0,10000.0,0.0,969.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5368.675749999999,0.02150911322784371,0.0,1.0,0.0,0.0,9612.05225,5368.675749999999,0.02150911322784371,0.0,1.0,0.0,0.0,9612.05225,0.0,0.0,-3972.0954994780013,-3972.0954994780013,28.912542125,28.912542125
2024-01-01 01:45:00,948.25,1.0,1.0,20000.0,109.83000000000004,0.0,0.0,0.0,10000.0,0.0,948.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,109.83000000000004,0.0,0.0,0.0,10000.0,0.0,948.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5252.35675,0.025371719510155988,0.0,1.0,0.0,0.0,9403.79525,5252.35675,0.025371719510155988,0.0,1.0,0.0,0.0,9403.79525,0.0,0.0,-3809.178126579999,-3809.178126579999,31.483598125000007,31.483598125000007
2024-01-01 02:00:00,1047.0,1.0,1.0,20000.0,64.45600000000002,0.0,0.0,0.0,10000.0,0.0,1047.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,64.45600000000002,0.0,0.0,0.0,10000.0,0.0,1047.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5799.333,0.017379163033253455,0.0,1.0,0.0,0.0,10383.099,5799.333,0.017379163033253455,0.0,1.0,0.0,0.0,10383.099,0.0,0.0,-4428.682801408,-4428.682801408,27.295135700000003,27.295135700000003
2024-01-01 02:15:00,954.5,1.0,1.0,20000.0,88.42599999999999,0.0,0.0,0.0,10000.0,0.0,954.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,88.42599999999999,0.0,0.0,0.0,10000.0,0.0,954.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5286.9755,0.02206031804256218,0.0,1.0,0.0,0.0,9465.7765,5286.9755,0.02206031804256218,0.0,1.0,0.0,0.0,9465.7765,0.0,0.0,-3966.0452143680004,-3966.0452143680004,28.809492725,28.809492725
2024-01-01 02:30:00,994.5,1.0,1.0,20000.0,176.642,0.0,0.0,0.0,10000.0,0.0,994.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,176.642,0.0,0.0,0.0,10000.0,0.0,994.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5508.5355,0.035710950683034565,0.0,1.0,0.0,0.0,9862.4565,5508.5355,0.035710950683034565,0.0,1.0,0.0,0.0,9862.4565,0.0,0.0,-3928.914695456,-3928.914695456,40.75723115,40.75723115
2024-01-01 02:45:00,1019.0,1.0,1.0,20000.0,164.812,0.0,0.0,0.0,10000.0,0.0,1019.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,164.812,0.0,0.0,0.0,10000.0,0.0,1019.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5644.241,0.03408698678036288,0.0,1.0,0.0,0.0,10105.423,5644.241,0.03408698678036288,0.0,1.0,0.0,0.0,10105.423,0.0,0.0,-4064.639054016001,-4064.639054016001,39.644881575,39.644881575
2024-01-01 03:00:00,985.5,1.0,1.0,20000.0,93.75599999999997,0.0,0.0,0.0,10000.0,0.0,985.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,93.75599999999997,0.0,0.0,0.0,10000.0,0.0,985.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5458.684499999999,0.022676472405271823,0.0,1.0,0.0,0.0,9773.2035,5458.684499999999,0.022676472405271823,0.0,1.0,0.0,0.0,9773.2035,0.0,0.0,-4114.5503903280005,-4114.5503903280005,30.0369357,30.0369357
2024-01-01 03:15:00,884.0,1.0,1.0,20000.0,193.67499999999995,0.0,0.0,0.0,10000.0,0.0,884.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,193.67499999999995,0.0,0.0,0.0,10000.0,0.0,884.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4896.476,0.04574690123294858,0.0,1.0,0.0,0.0,8766.628,4896.476,0.04574690123294858,0.0,1.0,0.0,0.0,8766.628,0.0,0.0,-3457.069952150001,-3457.069952150001,40.655678124999994,40.655678124999994
2024-01-01 03:30:00,1039.25,1.0,1.0,20000.0,202.52999999999997,0.0,0.0,0.0,10000.0,0.0,1039.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,202.52999999999997,0.0,0.0,0.0,10000.0,0.0,1039.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5756.40575,0.04936693914243684,0.0,1.0,0.0,0.0,10306.24225,5756.40575,0.04936693914243684,0.0,1.0,0.0,0.0,10306.24225,0.0,0.0,-4117.86795914,-4117.86795914,44.2266177,44.2266177
2024-01-01 03:45:00,1067.75,1.0,1.0,20000.0,185.777,0.0,0.0,0.0,10000.0,0.0,1067.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,185.777,0.0,0.0,0.0,10000.0,0.0,1067.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5914.26725,0.04947413212291279,0.0,1.0,0.0,0.0,10588.87675,5914.26725,0.04947413212291279,0.0,1.0,0.0,0.0,10588.87675,0.0,0.0,-4278.372796226,-4278.372796226,42.441214125,42.441214125
2024-01-01 04:00:00,1017.75,1.0,1.0,20000.0,165.14100000000002,0.0,0.0,0.0,10000.0,0.0,1017.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,165.14100000000002,0.0,0.0,0.0,10000.0,0.0,1017.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5637.31725,0.04612098952750659,0.0,1.0,0.0,0.0,10093.026749999999,5637.31725,0.04612098952750659,0.0,1.0,0.0,0.0,10093.026749999999,0.0,0.0,-4103.792377589999,-4103.792377589999,38.979806125,38.979806125
2024-01-01 04:15:00,976.5,1.0,1.0,20000.0,141.55,0.0,0.0,0.0,10000.0,0.0,976.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,141.55,0.0,0.0,0.0,10000.0,0.0,976.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5408.8335,0.041920956597411074,0.0,1.0,0.0,0.0,9683.950499999999,5408.8335,0.041920956597411074,0.0,1.0,0.0,0.0,9683.950499999999,0.0,0.0,-3973.472534499999,-3973.472534499999,35.283567700000006,35.283567700000006
2024-01-01 04:30:00,1020.0,1.0,1.0,20000.0,101.10500000000002,0.0,0.0,0.0,10000.0,0.0,1020.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,101.10500000000002,0.0,0.0,0.0,10000.0,0.0,1020.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5649.78,0.033614240691267325,0.0,1.0,0.0,0.0,10115.34,5649.78,0.033614240691267325,0.0,1.0,0.0,0.0,10115.34,0.0,0.0,-4250.10423395,-4250.10423395,30.820098125,30.820098125
2024-01-01 04:45:00,982.75,1.0,1.0,20000.0,90.37299999999999,0.0,0.0,0.0,10000.0,0.0,982.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,90.37299999999999,0.0,0.0,0.0,10000.0,0.0,982.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5443.452249999999,0.031136235932362723,0.0,1.0,0.0,0.0,9745.93175,5443.452249999999,0.031136235932362723,0.0,1.0,0.0,0.0,9745.93175,0.0,0.0,-4109.893733270001,-4109.893733270001,28.8354117,28.8354117
2024-01-01 05:00:00,1075.5,1.0,1.0,20000.0,79.13900000000001,0.0,0.0,0.0,10000.0,0.0,1075.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,79.13900000000001,0.0,0.0,0.0,10000.0,0.0,1075.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5957.1945,0.028406269501295683,0.0,1.0,0.0,0.0,10665.7335,5957.1945,0.028406269501295683,0.0,1.0,0.0,0.0,10665.7335,0.0,0.0,-4539.599868754,-4539.599868754,28.918017150000004,28.918017150000004
2024-01-01 05:15:00,1063.25,1.0,1.0,20000.0,92.339,0.0,0.0,0.0,10000.0,0.0,1063.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,92.339,0.0,0.0,0.0,10000.0,0.0,1063.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5889.34175,0.02970305219980513,0.0,1.0,0.0,0.0,10544.25025,5889.34175,0.02970305219980513,0.0,1.0,0.0,0.0,10544.25025,0.0,0.0,-4457.791143953999,-4457.791143953999,30.51522715,30.51522715
2024-01-01 05:30:00,1110.25,1.0,1.0,20000.0,94.96599999999995,0.0,0.0,0.0,10000.0,0.0,1110.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,94.96599999999995,0.0,0.0,0.0,10000.0,0.0,1110.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6149.674749999999,0.031545614104567764,0.0,1.0,0.0,0.0,11010.34925,6149.674749999999,0.031545614104567764,0.0,1.0,0.0,0.0,11010.34925,0.0,0.0,-4657.949250276,-4657.949250276,31.550033574999993,31.550033574999993
2024-01-01 05:45:00,1039.25,1.0,1.0,20000.0,84.055,0.0,0.0,0.0,10000.0,0.0,1039.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,84.055,0.0,0.0,0.0,10000.0,0.0,1039.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5756.40575,0.02961285525137998,0.0,1.0,0.0,0.0,10306.24225,5756.40575,0.02961285525137998,0.0,1.0,0.0,0.0,10306.24225,0.0,0.0,-4370.403114729999,-4370.403114729999,28.953398125,28.953398125
2024-01-01 06:00:00,1133.5,1.0,1.0,20000.0,106.86099999999999,0.0,0.0,0.0,10000.0,0.0,1133.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,106.86099999999999,0.0,0.0,0.0,10000.0,0.0,1133.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6278.456499999999,0.03643712653029982,0.0,1.0,0.0,0.0,11240.9195,6278.456499999999,0.03643712653029982,0.0,1.0,0.0,0.0,11240.9195,0.0,0.0,-4734.840093676001,-4734.840093676001,33.345926125000005,33.345926125000005
2024-01-01 06:15:00,1267.25,1.0,1.0,20000.0,110.11100000000005,0.0,0.0,0.0,10000.0,0.0,1267.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,110.11100000000005,0.0,0.0,0.0,10000.0,0.0,1267.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7019.29775,0.03559734963024886,0.0,1.0,0.0,0.0,12567.31825,7019.29775,0.03559734963024886,0.0,1.0,0.0,0.0,12567.31825,0.0,0.0,-5313.4748206760005,-5313.4748206760005,36.02785655000001,36.02785655000001
2024-01-01 06:30:00,1258.5,1.0,1.0,20000.0,41.32600000000002,0.0,0.0,0.0,10000.0,0.0,1258.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,41.32600000000002,0.0,0.0,0.0,10000.0,0.0,1258.5,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6970.831499999999,0.015313985233848602,0.0,1.0,0.0,0.0,12480.5445,6970.831499999999,0.015313985233848602,0.0,1.0,0.0,0.0,12480.5445,0.0,0.0,-5421.685148616,-5421.685148616,27.369146125000004,27.369146125000004
2024-01-01 06:45:00,1285.75,1.0,1.0,20000.0,0.0,0.0,10.507000000000005,0.0,10009.98165,0.0,1285.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,0.0,10.507000000000005,0.0,10009.98165,0.0,1285.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3887695070000002,0.3887695070000002,7121.769249999999,0.003617,0.0,1.0,0.0,0.0,12750.78275,7121.769249999999,0.003617,0.0,1.0,0.0,0.0,12750.78275,0.0,0.0,-5629.012449300001,-5629.012449300001,23.059767632,23.059767632
2024-01-01 07:00:00,1264.75,1.0,1.0,20000.0,0.0,0.0,40.57400000000001,0.0,10048.52695,0.0,1264.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,0.0,40.57400000000001,0.0,10048.52695,0.0,1264.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5012785740000003,1.5012785740000003,7005.45025,0.003617,0.0,1.0,0.0,0.0,12542.525749999999,7005.45025,0.003617,0.0,1.0,0.0,0.0,12542.525749999999,0.0,0.0,-5537.071442599999,-5537.071442599999,23.972556699000002,23.972556699000002
2024-01-01 07:15:00,1269.75,1.0,1.0,20000.0,0.0,0.0,83.55,0.0,10127.899449999999,0.0,1269.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,0.0,83.55,0.0,10127.899449999999,0.0,1269.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0914335499999996,3.0914335499999996,7033.14525,0.003617,0.0,1.0,0.0,0.0,12592.11075,7033.14525,0.003617,0.0,1.0,0.0,0.0,12592.11075,0.0,0.0,-5558.957145,-5558.957145,25.861641249999998,25.861641249999998
2024-01-01 07:30:00,1245.25,1.0,1.0,20000.0,0.0,0.0,84.54199999999997,0.0,10208.214349999998,0.0,1245.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,0.0,84.54199999999997,0.0,10208.214349999998,0.0,1245.25,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.128138541999999,3.128138541999999,6897.43975,0.003617,0.0,1.0,0.0,0.0,12349.14425,6897.43975,0.003617,0.0,1.0,0.0,0.0,12349.14425,0.0,0.0,-5451.696045799999,-5451.696045799999,25.351956667,25.351956667
2024-01-01 07:45:00,1256.75,1.0,1.0,20000.0,0.0,0.0,50.174000000000035,0.0,10255.879649999999,0.0,1256.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,0.0,0.0,50.174000000000035,0.0,10255.879649999999,0.0,1256.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8564881740000012,1.8564881740000012,6961.13825,0.003617,0.0,1.0,0.0,0.0,12463.18975,6961.13825,0.003617,0.0,1.0,0.0,0.0,12463.18975,0.0,0.0,-5502.0464826,-5502.0464826,24.196475874000004,24.196475874000004
2024-01-01 08:00:00,1267.75,1.0,1.0,20000.0,5.062000000000012,0.0,0.0,0.0,10255.879649999999,0.0,1267.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,1.0,1.0,20000.0,5.062000000000012,0.0,0.0,0.0,10255.879649999999,0.0,1267.75,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,986.1073600000001,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7022.06725,0.005037679636361178,0.0,1.0,0.0,0.0,12572.276749999999,7022.06725,0.005037679636361178,0.0,1.0,0.0,0.0,12572.276749999999,0.0,0.0,-5540.753552387999,-5540.753552387999,23.023734125,23.023734125
