DateTime,heatdemand_kWhth,cost_opt__battery_installed,cost_opt__grid_import_kWh,cost_opt__grid_export_kWh,cost_opt__battery_charge_kWh,cost_opt__battery_discharge_kWh,cost_opt__battery_soc_kWh,cost_opt__prod_for_local_demand_kWh,cost_opt__woodchip_boiler_heat_kWhth,cost_opt__heatpump_heat_kWhth,cost_opt__heatpump_elec_kWh,cost_opt__heatpump_on,cost_opt__heatpump_nominal_kWhth,cost_opt__Q_HP_kWhth,cost_opt__E_elec_HP_kWh,cost_opt__ptes_charge_kWhth,cost_opt__ptes_discharge_kWhth,cost_opt__ptes_soc_kWhth,cost_opt__ptes_volume_m3,emissions_opt__battery_installed,emissions_opt__grid_import_kWh,emissions_opt__grid_export_kWh,emissions_opt__battery_charge_kWh,emissions_opt__battery_discharge_kWh,emissions_opt__battery_soc_kWh,emissions_opt__prod_for_local_demand_kWh,emissions_opt__woodchip_boiler_heat_kWhth,emissions_opt__heatpump_heat_kWhth,emissions_opt__heatpump_elec_kWh,emissions_opt__heatpump_on,emissions_opt__heatpump_nominal_kWhth,emissions_opt__Q_HP_kWhth,emissions_opt__E_elec_HP_kWh,emissions_opt__ptes_charge_kWhth,emissions_opt__ptes_discharge_kWhth,emissions_opt__ptes_soc_kWhth,emissions_opt__ptes_volume_m3,cost_opt__monthly_power_tariff_rp,emissions_opt__monthly_power_tariff_rp,cost_opt__battery_fixed_cost_rp,emissions_opt__battery_fixed_cost_rp,cost_opt__heatpump_fixed_cost_rp,emissions_opt__heatpump_fixed_cost_rp,cost_opt__ptes_fixed_cost_rp,emissions_opt__ptes_fixed_cost_rp,cost_opt__ptes_emissions_kgco2,emissions_opt__ptes_emissions_kgco2,cost_opt__heatpump_emissions_kgco2,emissions_opt__heatpump_emissions_kgco2,cost_opt__woodchip_cost_rp,cost_opt__woodchip_heat_supply_share,cost_opt__heatpump_heat_supply_share,cost_opt__ptes_discharge_supply_share,cost_opt__thermal_revenue_rp,emissions_opt__woodchip_cost_rp,emissions_opt__woodchip_heat_supply_share,emissions_opt__heatpump_heat_supply_share,emissions_opt__ptes_discharge_supply_share,emissions_opt__thermal_revenue_rp,cost_opt__runofriver_profit_rp,emissions_opt__runofriver_profit_rp,cost_opt__step_cost_rp,emissions_opt__step_cost_rp,cost_opt__step_emissions_kgco2,emissions_opt__step_emissions_kgco2
2024-01-25 13:45:00,502.0,1.0,220.1119825379801,0.0,0.0,0.0,4054.3270007995816,493.097,0.0,722.7941984870414,245.01498253798013,1.0,722.7941984870414,722.7941984870414,245.01498253798013,220.7941984870414,0.0,8346.228138689832,5000.0,1.0,0.0,0.0,24.90300000000002,0.0,7056.970500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,6318370.5,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.97354137608212,0.0,0.0,0.0,1.4398290806514769,0.0,4978.334,0.0,0.0,0.0,1.0,4978.334,3944.776,0.0,-6500.7023538715,-4978.334,137.0214811409436,1.873606
2024-01-25 14:00:00,480.75,1.0,212.6729825379801,0.0,0.0,0.0,4054.3270007995816,465.633,0.0,722.7941984870414,245.01498253798013,1.0,722.7941984870414,722.7941984870414,245.01498253798013,242.0441984870414,0.0,8539.863497479466,5000.0,1.0,0.0,0.0,32.34200000000004,0.0,7087.695400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.75,6317889.75,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.97354137608212,0.0,0.0,0.0,1.5034720717359156,0.0,4767.59775,0.0,0.0,0.0,1.0,4767.59775,3725.064,0.0,-6115.66133619126,-4767.59775,135.99685871594357,1.801175575
2024-01-25 14:15:00,565.5,1.0,210.90798253798016,0.0,0.0,0.0,4054.3270007995816,473.843,0.0,722.7941984870414,245.01498253798013,1.0,722.7941984870414,722.7941984870414,245.01498253798013,157.2941984870414,0.0,8665.698856269099,5000.0,1.0,0.0,0.0,34.10699999999997,0.0,7120.097050000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.5,6317324.25,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.97354137608212,0.0,0.0,0.0,1.2781506604545383,0.0,5608.0635,0.0,0.0,0.0,1.0,5608.0635,3790.744,0.0,-7041.534113481259,-5608.0635,135.80701829094357,1.83725515
2024-01-25 14:30:00,564.25,1.0,210.19998253798013,0.0,0.0,0.0,4054.3270007995816,473.185,0.0,722.7941984870414,245.01498253798013,1.0,722.7941984870414,722.7941984870414,245.01498253798013,158.5441984870414,0.0,8792.534215058731,5000.0,1.0,0.0,0.0,34.815,0.0,7153.171300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.25,6316760.0,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.97354137608212,0.0,0.0,0.0,1.280982186064761,0.0,5595.6672499999995,0.0,0.0,0.0,1.0,5595.6672499999995,3785.48,0.0,-7031.787027969259,-5595.6672499999995,135.71657514094358,1.837436
2024-01-25 14:45:00,566.25,1.0,215.23498253798016,0.0,0.0,0.0,4054.3270007995816,488.345,0.0,722.7941984870414,245.01498253798013,1.0,722.7941984870414,722.7941984870414,245.01498253798013,156.5441984870414,0.0,8917.769573848364,5000.0,1.0,0.0,0.0,29.779999999999973,0.0,7181.462300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.25,6316193.75,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.97354137608212,0.0,0.0,0.0,1.2764577456724793,0.0,5615.50125,0.0,0.0,0.0,1.0,5615.50125,3906.76,0.0,-7116.625910459259,-5615.50125,136.39767726594357,1.874058125
2024-01-25 15:00:00,725.5,1.0,0.0,0.0,0.0,232.39787635576855,3821.929124443813,493.888,0.0,722.7941984870414,245.01498253798013,1.0,722.7941984870414,722.7941984870414,245.01498253798013,0.0,2.705801512958601,8915.063772335405,5000.0,1.0,0.0,0.0,24.237000000000023,0.0,7204.487450000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.5,6315468.25,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.97354137608212,0.0,0.0,0.0,0.9962704320979207,0.003729567902079395,7194.7835,0.0,0.0,0.0,1.0,7194.7835,3951.104,0.0,-11145.887499999999,-7194.7835,108.84759950108213,1.874058125
2024-01-25 15:15:00,670.25,1.0,0.0,0.0,0.0,168.5515605662949,3653.3775638775182,463.384,0.0,722.4254484870414,244.88998253798013,1.0,722.7941984870414,722.4254484870414,244.88998253798013,52.17544848704142,0.0,8956.804131125038,5000.0,1.0,0.0,0.0,84.76599999999996,0.0,7285.015150000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.25,6314798.0,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.91896637608212,0.0,0.0,0.0,1.0778447571608227,0.0,6646.86925,0.0,0.0,0.0,1.0,6646.86925,3707.072,0.0,-10353.94125,-6646.86925,108.90162492608212,1.98265855
2024-01-25 15:30:00,633.75,1.0,0.0,0.0,0.0,170.72313951366334,3482.654424363855,475.547,0.0,722.0566984870414,244.76498253798013,1.0,722.7941984870414,722.0566984870414,244.76498253798013,88.30669848704144,0.0,9027.449489914672,5000.0,1.0,0.0,0.0,82.57799999999997,0.0,7363.464250000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.75,6314164.25,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.86439137608212,0.0,0.0,0.0,1.1393399581649568,0.0,6284.89875,0.0,0.0,0.0,1.0,6284.89875,3804.376,0.0,-10089.27475,-6284.89875,108.88312950108212,2.018738125
2024-01-25 15:45:00,699.5,1.0,0.0,0.0,0.0,166.01682372418963,3316.6376006396654,481.201,0.0,721.6879484870415,244.63998253798013,1.0,722.7941984870414,721.6879484870415,244.63998253798013,22.187948487041467,0.0,9045.199848704306,5000.0,1.0,0.0,0.0,86.92399999999998,0.0,7446.042050000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.5,6313464.75,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.80981637608213,0.0,0.0,0.0,1.0317197262144981,0.0,6936.9415,0.0,0.0,0.0,1.0,6936.9415,3849.608,0.0,-10786.549500000001,-6936.9415,108.86472450108212,2.054908125
2024-01-25 16:00:00,626.0,1.0,0.0,0.0,0.0,169.28208688208434,3147.355513757581,484.403,0.0,721.3191984870414,244.51498253798013,1.0,722.7941984870414,721.3191984870414,244.51498253798013,95.31919848704138,0.0,9121.455207493938,5000.0,1.0,0.0,0.0,83.697,0.0,7525.5542000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,6312838.75,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.75524137608213,0.0,0.0,0.0,1.1522670902348904,0.0,6208.0419999999995,0.0,0.0,0.0,1.0,6208.0419999999995,3875.224,0.0,-10083.266,-6208.0419999999995,108.81005907608213,2.0548177
2024-01-25 16:15:00,556.75,1.0,0.0,0.0,0.0,192.20313951366327,2955.1523742439176,516.328,0.0,720.9504484870414,244.38998253798013,1.0,722.7941984870414,720.9504484870414,244.38998253798013,164.2004484870414,0.0,9252.81556628357,5000.0,1.0,0.0,0.0,61.797000000000025,0.0,7584.261350000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.75,6312282.0,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.70066637608213,0.0,0.0,0.0,1.294926714839769,0.0,5521.28975,0.0,0.0,0.0,1.0,5521.28975,4130.624,0.0,-9651.91375,-5521.28975,108.79174450108212,2.091078125
2024-01-25 16:30:00,579.5,1.0,0.0,0.0,0.0,144.80735003997913,2810.3450242039385,521.427,0.0,720.5816984870414,244.26498253798013,1.0,722.7941984870414,720.5816984870414,244.26498253798013,141.08169848704142,0.0,9365.680925073204,5000.0,1.0,0.0,0.0,106.69799999999998,0.0,7685.62445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.5,6311702.5,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.64609137608213,0.0,0.0,0.0,1.2434541820311327,0.0,5746.9015,0.0,0.0,0.0,1.0,5746.9015,4171.416,0.0,-9918.317500000001,-5746.9015,108.91801950108213,2.271928125
2024-01-25 16:45:00,533.0,1.0,0.0,0.0,0.0,123.29366582945275,2687.0513583744855,501.089,0.0,720.2129484870414,244.13998253798013,1.0,722.7941984870414,720.2129484870414,244.13998253798013,187.21294848704144,0.0,9515.451283862838,5000.0,1.0,0.0,0.0,127.01100000000002,0.0,7806.284900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,6311169.5,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.59151637608213,0.0,0.0,0.0,1.3512438057918226,0.0,5285.7609999999995,0.0,0.0,0.0,1.0,5285.7609999999995,4008.712,0.0,-9294.473,-5285.7609999999995,108.86335407608213,2.2718377000000003
2024-01-25 17:00:00,467.25,1.0,0.0,0.0,0.0,132.5862974084001,2554.4650609660853,509.917,0.0,719.8441984870415,244.01498253798013,1.0,722.7941984870414,719.8441984870415,244.01498253798013,252.59419848704147,0.0,9717.52664265247,5000.0,1.0,0.0,0.0,118.05800000000005,0.0,7918.4400000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.25,6310702.25,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.53694137608213,0.0,0.0,0.0,1.5405975355527908,0.0,4633.71825,0.0,0.0,0.0,1.0,4633.71825,4079.336,0.0,-8713.05425,-4633.71825,108.80832695108212,2.271385575
2024-01-25 17:15:00,584.25,1.0,0.0,0.0,0.0,169.9747184610316,2384.490342505054,555.536,0.0,719.4754484870414,243.88998253798013,1.0,722.7941984870414,719.4754484870414,243.88998253798013,135.22544848704138,0.0,9825.707001442104,5000.0,1.0,0.0,0.0,82.4140000000001,0.0,7996.733300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.25,6310118.0,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.48236637608211,0.0,0.0,0.0,1.231451345292326,0.0,5794.00725,0.0,0.0,0.0,1.0,5794.00725,4444.288,0.0,-10238.29525,-5794.00725,108.78983152608211,2.30746515
2024-01-25 17:30:00,543.25,1.0,0.0,0.0,0.0,173.2926131978739,2211.19772930718,538.788,0.0,719.1066984870414,243.76498253798013,1.0,722.7941984870414,719.1066984870414,243.76498253798013,175.8566984870414,0.0,9966.392360231737,5000.0,1.0,0.0,0.0,79.13699999999994,0.0,8071.913450000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.25,6309574.75,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.42779137608213,0.0,0.0,0.0,1.323712284375594,0.0,5387.41025,0.0,0.0,0.0,1.0,5387.41025,4310.304,0.0,-9697.71425,-5387.41025,108.66282610108213,2.2350347249999998
2024-01-25 17:45:00,589.25,1.0,0.0,0.0,0.0,169.08419214524227,2042.1135371619375,555.015,0.0,718.7379484870414,243.63998253798013,1.0,722.7941984870414,718.7379484870414,243.63998253798013,129.48794848704142,0.0,10069.982719021371,5000.0,1.0,0.0,0.0,83.00999999999999,0.0,8150.7729500000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.25,6308985.5,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.37321637608213,0.0,0.0,0.0,1.2197504429139439,0.0,5843.59225,0.0,0.0,0.0,1.0,5843.59225,4440.12,0.0,-10283.71225,-5843.59225,108.68095280108213,2.307736425
2024-01-25 18:00:00,575.75,1.0,0.0,0.0,0.0,176.74735003997907,1865.3661871219585,552.52,0.0,718.3691984870414,243.51498253798013,1.0,722.7941984870414,718.3691984870414,243.51498253798013,142.61919848704144,0.0,10184.078077811004,5000.0,1.0,0.0,0.0,75.60500000000002,0.0,8222.5977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.75,6308409.75,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.31864137608213,0.0,0.0,0.0,1.2477102882970759,0.0,5709.71275,0.0,0.0,0.0,1.0,5709.71275,4420.16,0.0,-10129.872749999999,-5709.71275,108.59056950108213,2.271928125
2024-01-25 18:15:00,632.75,1.0,0.0,0.0,0.0,209.93156056629485,1655.4346265556637,574.145,0.0,718.0004484870415,243.38998253798013,1.0,722.7941984870414,718.0004484870415,243.38998253798013,85.25044848704147,0.0,10252.278436600636,5000.0,1.0,0.0,0.0,43.95500000000004,0.0,8264.35495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.75,6307777.0,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.26406637608213,0.0,0.0,0.0,1.1347300647760434,0.0,6274.98175,0.0,0.0,0.0,1.0,6274.98175,4593.16,0.0,-10868.141749999999,-6274.98175,108.49973407608212,2.2356677
2024-01-25 18:30:00,694.25,1.0,0.0,0.0,0.0,200.5673500399791,1454.8672765156846,575.124,0.0,718.3691984870414,243.51498253798013,1.0,722.7941984870414,718.3691984870414,243.51498253798013,24.119198487041444,0.0,10271.57379539027,5000.0,1.0,0.0,0.0,52.976,0.0,8314.68215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.25,6307082.75,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.31864137608213,0.0,0.0,0.0,1.0347413734058932,0.0,6884.87725,0.0,0.0,0.0,1.0,6884.87725,4600.992,0.0,-11485.86925,-6884.87725,108.59047907608213,2.2718377000000003
2024-01-25 18:45:00,660.5,1.0,0.0,0.0,0.0,208.70840267155796,1246.1588738441267,572.708,0.0,718.7379484870414,243.63998253798013,1.0,722.7941984870414,718.7379484870414,243.63998253798013,58.23794848704142,0.0,10318.164154179904,5000.0,1.0,0.0,0.0,45.367000000000075,0.0,8357.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.5,6306422.25,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.37321637608213,0.0,0.0,0.0,1.0881725185269362,0.0,6550.1785,0.0,0.0,0.0,1.0,6550.1785,4581.664,0.0,-11131.842499999999,-6550.1785,108.60879365108212,2.2355772750000003
2024-01-25 19:00:00,650.5,1.0,0.0,0.0,0.0,199.98735003997905,1046.1715238041477,574.348,0.0,719.1066984870414,243.76498253798013,1.0,722.7941984870414,719.1066984870414,243.76498253798013,68.6066984870414,0.0,10373.049512969537,5000.0,1.0,0.0,0.0,53.777000000000044,0.0,8408.86895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.5,6305771.75,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.42779137608213,0.0,0.0,0.0,1.1054676379508708,0.0,6451.0085,0.0,0.0,0.0,1.0,6451.0085,4594.784,0.0,-11045.7925,-6451.0085,108.69971950108213,2.271928125
2024-01-25 19:15:00,679.5,1.0,0.0,0.0,0.0,171.83682372418963,874.3347000799581,537.455,0.0,719.4754484870414,243.88998253798013,1.0,722.7941984870414,719.4754484870414,243.88998253798013,39.975448487041376,0.0,10405.02987175917,5000.0,1.0,0.0,0.0,80.64499999999998,0.0,8485.4817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.5,6305092.25,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.48236637608211,0.0,0.0,0.0,1.0588306821001345,0.0,6738.6015,0.0,0.0,0.0,1.0,6738.6015,4299.64,0.0,-11038.2415,-6738.6015,108.7180340760821,2.2356677
2024-01-25 19:30:00,612.0,1.0,0.0,0.0,0.0,187.44313951366323,686.8915605662949,552.131,0.0,719.8441984870415,244.01498253798013,1.0,722.7941984870414,719.8441984870415,244.01498253798013,107.84419848704147,0.0,10491.305230548804,5000.0,1.0,0.0,0.0,65.94400000000007,0.0,8548.1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,6304480.25,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.53694137608213,0.0,0.0,0.0,1.176216010599741,0.0,6069.204,0.0,0.0,0.0,1.0,6069.204,4417.048,0.0,-10486.252,-6069.204,108.77251865108212,2.2355772750000003
2024-01-25 19:45:00,535.5,1.0,0.0,0.0,0.0,186.8915605662949,500.0,561.457,0.0,720.2129484870414,244.13998253798013,1.0,722.7941984870414,720.2129484870414,244.13998253798013,184.71294848704144,0.0,10639.075589338438,5000.0,1.0,0.0,0.0,66.59299999999996,0.0,8611.39185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.5,6303944.75,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.59151637608213,0.0,0.0,0.0,1.3449354780336908,0.0,5310.5535,0.0,0.0,0.0,1.0,5310.5535,4491.656,0.0,-9802.2095,-5310.5535,108.86317322608213,2.27165685
2024-01-25 20:00:00,641.25,1.0,177.4449825379802,0.0,0.0,0.0,500.0,551.105,0.0,720.5816984870414,244.26498253798013,1.0,722.7941984870414,720.5816984870414,244.26498253798013,79.33169848704142,0.0,10702.540948128071,5000.0,1.0,0.0,0.0,66.81999999999994,0.0,8674.87085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.25,6303303.5,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.64609137608213,0.0,0.0,0.0,1.1237141496873941,0.0,6359.27625,0.0,0.0,0.0,1.0,6359.27625,4408.84,0.0,-8728.019574391994,-6359.27625,131.5940838659436,2.2350347249999998
2024-01-25 20:15:00,661.25,1.0,151.29998253798016,0.0,0.0,0.0,500.0,504.835,0.0,720.9504484870414,244.38998253798013,1.0,722.7941984870414,720.9504484870414,244.38998253798013,59.7004484870414,0.0,10750.301306917705,5000.0,1.0,0.0,0.0,93.08999999999997,0.0,8763.306349999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.25,6302642.25,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.70066637608213,0.0,0.0,0.0,1.0902842321165087,0.0,6557.61625,0.0,0.0,0.0,1.0,6557.61625,4038.68,0.0,-8856.790364961995,-6557.61625,128.22975886594358,2.1626947249999997
2024-01-25 20:30:00,570.0,1.0,144.3909825379801,0.0,0.0,0.0,500.0,527.826,0.0,721.3191984870414,244.51498253798013,1.0,722.7941984870414,721.3191984870414,244.51498253798013,151.31919848704138,0.0,10871.356665707339,5000.0,1.0,0.0,0.0,100.12400000000002,0.0,8858.424149999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,6302072.25,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.75524137608213,0.0,0.0,0.0,1.265472278047441,0.0,5652.69,0.0,0.0,0.0,1.0,5652.69,4222.608,0.0,-8215.225343955995,-5652.69,127.50858229094358,2.2712951500000003
2024-01-25 20:45:00,605.0,1.0,132.3289825379801,0.0,0.0,0.0,500.0,505.764,0.0,721.6879484870415,244.63998253798013,1.0,722.7941984870414,721.6879484870415,244.63998253798013,116.68794848704147,0.0,10964.707024496973,5000.0,1.0,0.0,0.0,112.31100000000004,0.0,8965.119599999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,6301467.25,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.80981637608213,0.0,0.0,0.0,1.1928726421273412,0.0,5999.785,0.0,0.0,0.0,1.0,5999.785,4046.112,0.0,-8524.501954047995,-5999.785,125.98350341594357,2.2355772750000003
2024-01-25 21:00:00,566.5,1.0,102.0449825379801,0.0,0.0,0.0,500.0,455.38,0.0,722.0566984870414,244.76498253798013,1.0,722.7941984870414,722.0566984870414,244.76498253798013,155.55669848704144,0.0,11089.152383286606,5000.0,1.0,0.0,0.0,142.72000000000003,0.0,9100.703599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.5,6300900.75,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.86439137608212,0.0,0.0,0.0,1.2745925833840097,0.0,5617.9805,0.0,0.0,0.0,1.0,5617.9805,3643.04,0.0,-8152.976282059422,-5617.9805,122.08947684094358,2.1633277
2024-01-25 21:15:00,623.25,1.0,147.62298253798008,0.0,0.0,0.0,500.0,520.833,0.0,722.4254484870414,244.88998253798013,1.0,722.7941984870414,722.4254484870414,244.88998253798013,99.17544848704142,0.0,11168.49274207624,5000.0,1.0,0.0,0.0,97.26700000000005,0.0,9193.10725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.25,6300277.5,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.91896637608212,0.0,0.0,0.0,1.159126271138454,0.0,6180.77025,0.0,0.0,0.0,1.0,6180.77025,4166.664,0.0,-8744.486332639422,-6180.77025,128.0503758409436,2.2356677
2024-01-25 21:30:00,567.0,1.0,146.94098253798006,0.0,0.0,0.0,500.0,520.026,0.0,722.7941984870414,245.01498253798013,1.0,722.7941984870414,722.7941984870414,245.01498253798013,155.7941984870414,0.0,11293.128100865873,5000.0,1.0,0.0,0.0,98.07400000000007,0.0,9286.277549999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,6299710.5,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.97354137608212,0.0,0.0,0.0,1.274769309500955,0.0,5622.939,0.0,0.0,0.0,1.0,5622.939,4160.208,0.0,-8187.604504619423,-5622.939,128.01765484094358,2.2356677
2024-01-25 21:45:00,552.5,1.0,119.1439825379801,0.0,0.0,0.0,500.0,462.229,0.0,722.7941984870414,245.01498253798013,1.0,722.7941984870414,722.7941984870414,245.01498253798013,170.2941984870414,0.0,11429.363459655506,5000.0,1.0,0.0,0.0,125.87100000000004,0.0,9405.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.5,6299158.0,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.97354137608212,0.0,0.0,0.0,1.308224793641704,0.0,5479.1425,0.0,0.0,0.0,1.0,5479.1425,3697.832,0.0,-7883.262671449422,-5479.1425,124.35112884094357,2.1271577
2024-01-25 22:00:00,522.25,1.0,182.33298253798012,0.0,0.0,0.0,500.0,445.418,0.0,722.7941984870414,245.01498253798013,1.0,722.7941984870414,722.7941984870414,245.01498253798013,200.5441984870414,0.0,11589.798818445139,5000.0,1.0,0.0,0.0,62.682000000000016,0.0,9465.4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.25,6298635.75,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.97354137608212,0.0,0.0,0.0,1.3840003800613525,0.0,5179.15325,0.0,0.0,0.0,1.0,5179.15325,3563.344,0.0,-6793.914511597664,-5179.15325,132.14996084094358,1.8377977
2024-01-25 22:15:00,521.5,1.0,208.59698253798013,0.0,0.0,0.0,500.0,471.682,0.0,722.7941984870414,245.01498253798013,1.0,722.7941984870414,722.7941984870414,245.01498253798013,201.2941984870414,0.0,11750.834177234772,5000.0,1.0,0.0,0.0,36.418000000000006,0.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.5,6298114.25,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.97354137608212,0.0,0.0,0.0,1.3859907928802329,0.0,5171.7155,0.0,0.0,0.0,1.0,5171.7155,3773.456,0.0,-6715.906811853663,-5171.7155,135.5117528409436,1.8377977
2024-01-25 22:30:00,475.5,1.0,292.83198253798014,0.0,0.0,0.0,500.0,398.025,0.0,722.7941984870414,245.01498253798013,1.0,722.7941984870414,722.7941984870414,245.01498253798013,247.2941984870414,0.0,11948.669536024405,5000.0,1.0,47.81700000000001,0.0,0.0,0.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.5,6297638.75,120821.25290191526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.97354137608212,0.0,0.0,0.0,1.5200719211083942,0.0,4715.5335,0.0,0.0,0.0,1.0,4715.5335,3184.2,0.0,-4770.2539155436625,-4204.515803118,145.8956915659436,7.560232425000001
